               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.030138,            0.038786,                   0,              0.9345,             0.93025,              0.9739,             0.61102,            0.028796,            0.032085,                   0,           0.0031537,           0.0031537,           0.0031537
                 141,            0.029941,            0.038176,                   0,             0.92392,              0.9338,             0.97113,             0.60934,            0.028746,             0.03224,                   0,           0.0031045,           0.0031045,           0.0031045
                 142,            0.029746,            0.039595,                   0,             0.92897,             0.93255,              0.9692,             0.61632,             0.02841,            0.032108,                   0,           0.0030552,           0.0030552,           0.0030552
                 143,            0.029751,            0.039296,                   0,             0.92198,             0.93615,             0.97026,             0.61376,            0.028665,            0.032179,                   0,            0.003006,            0.003006,            0.003006
                 144,            0.030047,            0.039124,                   0,             0.93132,              0.9366,             0.97039,             0.61588,            0.028725,            0.032108,                   0,           0.0029567,           0.0029567,           0.0029567
                 145,            0.029576,            0.039256,                   0,             0.94402,             0.92515,             0.97196,             0.61193,            0.028734,            0.032023,                   0,           0.0029075,           0.0029075,           0.0029075
                 146,            0.029818,            0.038931,                   0,             0.94496,              0.9263,             0.97198,             0.61652,            0.028713,            0.031908,                   0,           0.0028582,           0.0028582,           0.0028582
                 147,            0.029352,            0.038566,                   0,             0.93299,             0.93705,             0.97208,             0.61833,             0.02843,            0.031797,                   0,            0.002809,            0.002809,            0.002809
                 148,            0.029488,             0.03905,                   0,             0.93728,             0.92401,             0.97167,              0.6098,            0.028935,            0.032117,                   0,           0.0027597,           0.0027597,           0.0027597
                 149,            0.029341,             0.03811,                   0,             0.92646,             0.94034,             0.97227,             0.61769,            0.028553,            0.031849,                   0,           0.0027104,           0.0027104,           0.0027104
                 150,            0.029493,            0.037959,                   0,             0.93274,              0.9411,               0.974,             0.61949,            0.028549,             0.03187,                   0,           0.0026612,           0.0026612,           0.0026612
                 151,             0.02925,            0.038639,                   0,             0.93319,              0.9339,             0.97364,              0.6199,            0.028339,             0.03186,                   0,           0.0026119,           0.0026119,           0.0026119
                 152,            0.029076,            0.037932,                   0,             0.93376,             0.92761,             0.97046,             0.61974,            0.028453,            0.031728,                   0,           0.0025627,           0.0025627,           0.0025627
                 153,            0.029528,            0.039021,                   0,             0.91876,             0.94579,             0.97321,             0.62142,            0.028303,            0.031598,                   0,           0.0025134,           0.0025134,           0.0025134
                 154,            0.029536,            0.039181,                   0,             0.92316,              0.9366,             0.97117,             0.61773,            0.028516,            0.031777,                   0,           0.0024642,           0.0024642,           0.0024642
