               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.031452,            0.040865,                   0,             0.90683,             0.91187,             0.95328,             0.57667,            0.030434,            0.034468,                   0,           0.0071433,           0.0071433,           0.0071433
                  60,             0.03172,            0.041027,                   0,             0.91275,              0.9126,             0.96178,             0.56911,            0.030752,            0.034136,                   0,            0.007094,            0.007094,            0.007094
                  61,            0.031324,            0.040438,                   0,             0.90794,             0.91792,             0.96248,             0.58924,            0.030072,            0.033664,                   0,           0.0070448,           0.0070448,           0.0070448
                  62,            0.031721,             0.04149,                   0,             0.92098,             0.90288,             0.95583,             0.57197,            0.031081,            0.035224,                   0,           0.0069955,           0.0069955,           0.0069955
                  63,             0.03141,            0.041111,                   0,             0.91942,             0.92356,             0.96032,              0.5943,             0.02945,            0.033547,                   0,           0.0069463,           0.0069463,           0.0069463
                  64,            0.031324,            0.040038,                   0,             0.90578,             0.91202,             0.95771,             0.57703,            0.030559,            0.034296,                   0,            0.006897,            0.006897,            0.006897
                  65,            0.031566,            0.041133,                   0,             0.91953,              0.9146,             0.95991,             0.59028,            0.030002,            0.033622,                   0,           0.0068478,           0.0068478,           0.0068478
                  66,             0.03098,            0.040986,                   0,             0.91759,             0.92114,             0.95834,             0.59549,            0.029627,            0.033251,                   0,           0.0067985,           0.0067985,           0.0067985
                  67,            0.030694,            0.040213,                   0,             0.91473,             0.92041,             0.96278,              0.5997,            0.029288,             0.03303,                   0,           0.0067493,           0.0067493,           0.0067493
                  68,            0.031153,            0.040513,                   0,              0.9318,             0.91951,             0.96326,             0.59966,             0.02937,            0.032911,                   0,              0.0067,              0.0067,              0.0067
                  69,            0.030814,            0.039949,                   0,             0.90536,             0.92482,             0.96077,             0.58185,            0.030444,            0.033566,                   0,           0.0066507,           0.0066507,           0.0066507
                  70,             0.03072,            0.039676,                   0,             0.91632,             0.92581,             0.96345,             0.59169,             0.02968,            0.033333,                   0,           0.0066015,           0.0066015,           0.0066015
                  71,            0.030249,            0.039575,                   0,             0.91704,             0.92896,             0.96734,             0.60139,            0.029418,            0.032709,                   0,           0.0065522,           0.0065522,           0.0065522
                  72,            0.030456,            0.040139,                   0,             0.91853,             0.92581,             0.96097,              0.5902,            0.029805,            0.033194,                   0,            0.006503,            0.006503,            0.006503
                  73,            0.030587,            0.038975,                   0,             0.92769,             0.91862,             0.96241,             0.59371,            0.029363,            0.033562,                   0,           0.0064537,           0.0064537,           0.0064537
                  74,            0.030264,            0.039092,                   0,             0.92971,             0.91727,             0.96048,             0.59926,            0.029426,            0.033156,                   0,           0.0064045,           0.0064045,           0.0064045
                  75,            0.030125,            0.039498,                   0,             0.91864,             0.93412,             0.96805,             0.61105,            0.028657,            0.032713,                   0,           0.0063552,           0.0063552,           0.0063552
                  76,            0.029997,            0.038962,                   0,             0.92455,             0.93345,             0.96407,             0.61336,            0.028346,            0.032915,                   0,            0.006306,            0.006306,            0.006306
                  77,            0.029796,            0.037913,                   0,             0.93015,             0.92491,             0.96674,             0.61164,            0.028741,            0.032573,                   0,           0.0062567,           0.0062567,           0.0062567
                  78,            0.029846,            0.038559,                   0,             0.91938,             0.93319,             0.97049,             0.61556,            0.028433,            0.032324,                   0,           0.0062075,           0.0062075,           0.0062075
                  79,            0.029322,            0.037647,                   0,             0.92504,             0.92665,              0.9614,             0.60974,            0.028716,            0.032892,                   0,           0.0061582,           0.0061582,           0.0061582
                  80,            0.029854,            0.038164,                   0,             0.92889,             0.91621,             0.96147,             0.60402,            0.029056,             0.03333,                   0,            0.006109,            0.006109,            0.006109
                  81,            0.029368,            0.038202,                   0,             0.91263,             0.91996,             0.96066,             0.60207,            0.029056,            0.033264,                   0,           0.0060597,           0.0060597,           0.0060597
                  82,            0.029321,            0.038413,                   0,             0.91907,             0.93525,             0.96947,             0.62093,            0.028335,            0.032149,                   0,           0.0060104,           0.0060104,           0.0060104
                  83,            0.029542,            0.038783,                   0,             0.92187,             0.92086,             0.96455,             0.60593,            0.028804,            0.032887,                   0,           0.0059612,           0.0059612,           0.0059612
                  84,            0.028931,            0.037785,                   0,             0.92765,             0.92806,             0.96799,             0.62385,            0.028006,             0.03246,                   0,           0.0059119,           0.0059119,           0.0059119
