                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
85,1.0595,0.50862,1.2268,0.91452,0.92401,0.9647,0.65471,1.2027,0.53568,1.4671,0.0058915,0.0058915,0.0058915
86,1.0524,0.50593,1.2216,0.92413,0.9256,0.96904,0.66693,1.1685,0.51747,1.4448,0.005842,0.005842,0.005842
87,1.0461,0.50368,1.2238,0.91134,0.93885,0.966,0.67083,1.1767,0.52536,1.451,0.0057925,0.0057925,0.0057925
88,1.0628,0.5075,1.2261,0.91005,0.93708,0.9686,0.66394,1.1834,0.51833,1.4565,0.005743,0.005743,0.005743
89,1.0535,0.50807,1.2278,0.91508,0.93121,0.96401,0.65368,1.1924,0.53211,1.4634,0.0056935,0.0056935,0.0056935
90,1.0324,0.49829,1.2168,0.91789,0.92986,0.96471,0.66535,1.187,0.51789,1.4613,0.005644,0.005644,0.005644
91,1.0325,0.49973,1.2238,0.90452,0.94829,0.96844,0.67125,1.1758,0.51373,1.4439,0.0055945,0.0055945,0.0055945
92,1.0357,0.49287,1.2168,0.92122,0.93062,0.96544,0.67238,1.163,0.51311,1.4533,0.005545,0.005545,0.005545
93,1.022,0.49226,1.205,0.92125,0.92446,0.96801,0.67637,1.1472,0.51686,1.4275,0.0054955,0.0054955,0.0054955
94,1.0215,0.48837,1.2057,0.92236,0.93474,0.96988,0.67085,1.1621,0.50873,1.4466,0.005446,0.005446,0.005446
95,1.0286,0.49112,1.2194,0.93117,0.93076,0.97045,0.67816,1.1601,0.5046,1.4383,0.0053965,0.0053965,0.0053965
96,1.0225,0.4916,1.2109,0.92156,0.93501,0.97045,0.67819,1.1522,0.50229,1.4248,0.005347,0.005347,0.005347
97,1.0062,0.48777,1.1911,0.92028,0.9393,0.96836,0.67643,1.1477,0.50296,1.4297,0.0052975,0.0052975,0.0052975
98,1.0091,0.48386,1.1978,0.9182,0.93885,0.96928,0.67673,1.1554,0.50637,1.4473,0.005248,0.005248,0.005248
99,1.0025,0.47988,1.1953,0.93008,0.93305,0.97238,0.68193,1.153,0.50491,1.4312,0.0051985,0.0051985,0.0051985
100,0.9956,0.48018,1.1899,0.92712,0.93525,0.96763,0.68079,1.1376,0.50298,1.4264,0.005149,0.005149,0.005149
101,0.99651,0.4814,1.191,0.92823,0.94209,0.97177,0.68317,1.1414,0.50654,1.4289,0.0050995,0.0050995,0.0050995
102,0.99722,0.47343,1.1808,0.92479,0.9289,0.9643,0.67001,1.1539,0.50979,1.435,0.00505,0.00505,0.00505
103,0.9943,0.47492,1.1895,0.9449,0.91592,0.96668,0.68233,1.1388,0.49857,1.4229,0.0050005,0.0050005,0.0050005
104,0.97773,0.46753,1.1797,0.93373,0.93137,0.969,0.68919,1.1335,0.49378,1.4277,0.004951,0.004951,0.004951
105,0.97247,0.46554,1.1678,0.92882,0.92702,0.96691,0.684,1.1557,0.51215,1.4374,0.0049015,0.0049015,0.0049015
106,0.97466,0.46421,1.1677,0.91885,0.94245,0.9681,0.68137,1.1538,0.49605,1.4284,0.004852,0.004852,0.004852
107,0.97188,0.46274,1.1699,0.93753,0.938,0.97219,0.69195,1.1237,0.49085,1.4055,0.0048025,0.0048025,0.0048025
108,0.96714,0.46408,1.1729,0.94167,0.92915,0.97254,0.69107,1.1288,0.48731,1.4244,0.004753,0.004753,0.004753
109,0.95954,0.45831,1.1675,0.93262,0.93359,0.96771,0.6863,1.1292,0.49443,1.4172,0.0047035,0.0047035,0.0047035
110,0.96598,0.4624,1.1733,0.93214,0.9384,0.96914,0.6909,1.1262,0.48597,1.4225,0.004654,0.004654,0.004654
111,0.95187,0.45691,1.1483,0.93436,0.93345,0.96732,0.68673,1.127,0.48869,1.4235,0.0046045,0.0046045,0.0046045
112,0.94072,0.45573,1.1585,0.9231,0.94335,0.96774,0.68551,1.1322,0.49588,1.4232,0.004555,0.004555,0.004555
113,0.94392,0.45588,1.1615,0.94842,0.92446,0.97072,0.69435,1.1162,0.49217,1.4107,0.0045055,0.0045055,0.0045055
114,0.93666,0.45204,1.1467,0.94104,0.92582,0.97169,0.68877,1.1321,0.48624,1.4241,0.004456,0.004456,0.004456
115,0.9271,0.44987,1.1446,0.93125,0.93076,0.9697,0.69145,1.1197,0.48827,1.421,0.0044065,0.0044065,0.0044065
116,0.94316,0.44808,1.1357,0.94057,0.93031,0.96874,0.6985,1.1003,0.47798,1.4064,0.004357,0.004357,0.004357
117,0.92254,0.44299,1.1418,0.92715,0.9402,0.96721,0.69504,1.1067,0.4856,1.4057,0.0043075,0.0043075,0.0043075
118,0.92501,0.44398,1.1444,0.94215,0.91817,0.96815,0.68843,1.1138,0.48505,1.4111,0.004258,0.004258,0.004258
119,0.92478,0.44425,1.1405,0.937,0.9339,0.97113,0.6971,1.0973,0.4744,1.403,0.0042085,0.0042085,0.0042085
120,0.90426,0.43733,1.1341,0.94646,0.92994,0.97093,0.6981,1.1051,0.47998,1.4032,0.004159,0.004159,0.004159
121,0.90735,0.4386,1.1295,0.94083,0.93525,0.97114,0.6976,1.0923,0.47592,1.3994,0.0041095,0.0041095,0.0041095
122,0.91499,0.44109,1.1467,0.9386,0.93615,0.96973,0.6958,1.1158,0.4819,1.4184,0.00406,0.00406,0.00406
123,0.9107,0.43619,1.1348,0.93219,0.93705,0.96859,0.69783,1.1018,0.4874,1.4089,0.0040105,0.0040105,0.0040105
124,0.91078,0.43512,1.1332,0.94188,0.93276,0.97097,0.70265,1.0968,0.47709,1.4014,0.003961,0.003961,0.003961
125,0.90431,0.4372,1.1222,0.93189,0.93615,0.96979,0.69901,1.0948,0.47624,1.4051,0.0039115,0.0039115,0.0039115
126,0.89974,0.43094,1.1284,0.94267,0.93149,0.97045,0.70239,1.0976,0.47898,1.3942,0.003862,0.003862,0.003862
127,0.90208,0.43685,1.1292,0.93997,0.92934,0.96827,0.69757,1.0986,0.47887,1.4056,0.0038125,0.0038125,0.0038125
128,0.88287,0.42531,1.1231,0.94671,0.93461,0.97243,0.70575,1.0866,0.47005,1.3836,0.003763,0.003763,0.003763
129,0.88689,0.43136,1.125,0.94319,0.9331,0.97059,0.70645,1.0757,0.47308,1.3882,0.0037135,0.0037135,0.0037135
130,0.88473,0.42717,1.1122,0.94036,0.93576,0.97302,0.70968,1.077,0.46829,1.3904,0.003664,0.003664,0.003664
131,0.87989,0.42372,1.1159,0.94514,0.92951,0.97058,0.70766,1.0806,0.471,1.3956,0.0036145,0.0036145,0.0036145
132,0.86888,0.42348,1.117,0.94137,0.93121,0.9681,0.70248,1.0843,0.47478,1.4026,0.003565,0.003565,0.003565
133,0.87698,0.42116,1.1079,0.94599,0.9339,0.97191,0.71147,1.0757,0.47142,1.3895,0.0035155,0.0035155,0.0035155
134,0.87569,0.42035,1.1143,0.93936,0.93705,0.97198,0.71413,1.0678,0.46429,1.3836,0.003466,0.003466,0.003466
135,0.86307,0.41658,1.1053,0.95034,0.92941,0.97028,0.71108,1.0769,0.46807,1.3952,0.0034165,0.0034165,0.0034165
136,0.86708,0.41752,1.1054,0.94673,0.93435,0.97114,0.7089,1.0778,0.4697,1.3937,0.003367,0.003367,0.003367
137,0.8514,0.41446,1.0974,0.94043,0.93691,0.97183,0.71179,1.0758,0.46895,1.3944,0.0033175,0.0033175,0.0033175
138,0.85478,0.41576,1.0974,0.9466,0.93262,0.97152,0.71473,1.0637,0.46656,1.3817,0.003268,0.003268,0.003268
139,0.84756,0.40778,1.091,0.94099,0.93926,0.97069,0.71363,1.0744,0.47136,1.3929,0.0032185,0.0032185,0.0032185
140,0.84187,0.40914,1.0992,0.95069,0.92581,0.97141,0.70845,1.0819,0.46718,1.4044,0.003169,0.003169,0.003169
141,0.84264,0.40768,1.0908,0.93745,0.94337,0.97121,0.71024,1.0653,0.45983,1.389,0.0031195,0.0031195,0.0031195
142,0.84027,0.41006,1.0929,0.94251,0.93885,0.9709,0.7115,1.074,0.46613,1.3939,0.00307,0.00307,0.00307
143,0.83916,0.40515,1.0882,0.93794,0.9429,0.97152,0.71593,1.0684,0.46142,1.394,0.0030205,0.0030205,0.0030205
144,0.83334,0.40398,1.0796,0.94711,0.93705,0.9696,0.71367,1.0653,0.46359,1.3947,0.002971,0.002971,0.002971
145,0.822,0.40278,1.0727,0.94594,0.93975,0.97097,0.71375,1.0724,0.46577,1.3958,0.0029215,0.0029215,0.0029215
146,0.81956,0.39888,1.0758,0.94402,0.94019,0.97129,0.71959,1.0549,0.46053,1.3814,0.002872,0.002872,0.002872
147,0.818,0.39936,1.0748,0.95033,0.9321,0.97012,0.71517,1.0612,0.46071,1.3991,0.0028225,0.0028225,0.0028225
148,0.82424,0.39695,1.0784,0.95189,0.93435,0.97099,0.71819,1.0527,0.45994,1.3914,0.002773,0.002773,0.002773
