               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
134,1.3192,0.63831,1.49,0.93723,0.93885,0.97412,0.69809,0,0,0,0.0034493,0.0034493,0.0034493
135,1.3003,0.6236,1.4562,0.95033,0.92053,0.97238,0.70043,0,0,0,0.0034,0.0034,0.0034
136,1.3094,0.63164,1.4729,0.92994,0.94892,0.97653,0.70269,0,0,0,0.0033507,0.0033507,0.0033507
137,1.2913,0.62222,1.4503,0.93826,0.93615,0.97172,0.6984,0,0,0,0.0033015,0.0033015,0.0033015
138,1.2918,0.6218,1.4519,0.95229,0.92086,0.97188,0.69825,0,0,0,0.0032522,0.0032522,0.0032522
139,1.2701,0.60615,1.429,0.9462,0.92626,0.97734,0.70176,0,0,0,0.003203,0.003203,0.003203
140,1.2808,0.61845,1.4351,0.93303,0.9393,0.9732,0.70316,0,0,0,0.0031537,0.0031537,0.0031537
141,1.2731,0.61378,1.4465,0.93902,0.93885,0.97493,0.70551,0,0,0,0.0031045,0.0031045,0.0031045
142,1.2948,0.62218,1.4491,0.94559,0.92998,0.97388,0.69677,0,0,0,0.0030552,0.0030552,0.0030552
143,1.25,0.60406,1.4303,0.93766,0.94008,0.97599,0.71132,0,0,0,0.003006,0.003006,0.003006
144,1.259,0.60654,1.4384,0.95955,0.91734,0.97392,0.70858,0,0,0,0.0029567,0.0029567,0.0029567
145,1.2628,0.60795,1.4382,0.94704,0.92472,0.97323,0.70294,0,0,0,0.0029075,0.0029075,0.0029075
146,1.2665,0.61471,1.4481,0.92947,0.94559,0.97574,0.70816,0,0,0,0.0028582,0.0028582,0.0028582
147,1.2651,0.6133,1.4545,0.94273,0.93259,0.97426,0.70458,0,0,0,0.002809,0.002809,0.002809
148,1.2537,0.60448,1.4329,0.94036,0.93795,0.97652,0.71638,0,0,0,0.0027597,0.0027597,0.0027597
149,1.2628,0.60918,1.4312,0.93812,0.93975,0.97279,0.70779,0,0,0,0.0027104,0.0027104,0.0027104
150,1.2546,0.60685,1.4363,0.93285,0.94314,0.97373,0.70675,0,0,0,0.0026612,0.0026612,0.0026612
151,1.2471,0.599,1.418,0.94369,0.9344,0.97358,0.7129,0,0,0,0.0026119,0.0026119,0.0026119
152,1.2354,0.59483,1.4118,0.94175,0.93782,0.97434,0.71029,0,0,0,0.0025627,0.0025627,0.0025627
153,1.2344,0.59932,1.4275,0.9367,0.94379,0.97669,0.70755,0,0,0,0.0025134,0.0025134,0.0025134
154,1.2342,0.59162,1.4248,0.93696,0.94739,0.97561,0.70778,0,0,0,0.0024642,0.0024642,0.0024642
155,1.2088,0.58807,1.4277,0.94483,0.9366,0.97386,0.7109,0,0,0,0.0024149,0.0024149,0.0024149
156,1.2171,0.58081,1.4087,0.94829,0.94001,0.97704,0.71235,0,0,0,0.0023657,0.0023657,0.0023657
157,1.2047,0.58173,1.4161,0.94589,0.93538,0.97619,0.71346,0,0,0,0.0023164,0.0023164,0.0023164
158,1.2172,0.59441,1.4174,0.94964,0.94119,0.97747,0.71518,0,0,0,0.0022672,0.0022672,0.0022672
159,1.1932,0.58297,1.4166,0.94816,0.93705,0.97765,0.716,0,0,0,0.0022179,0.0022179,0.0022179
160,1.2081,0.58221,1.4069,0.94094,0.94566,0.9763,0.71506,0,0,0,0.0021687,0.0021687,0.0021687
161,1.2082,0.57981,1.404,0.94096,0.94469,0.97357,0.71374,0,0,0,0.0021194,0.0021194,0.0021194
162,1.1859,0.57343,1.3955,0.9577,0.93662,0.97384,0.7133,0,0,0,0.0020701,0.0020701,0.0020701
163,1.2019,0.57691,1.3985,0.94548,0.9384,0.97515,0.71587,0,0,0,0.0020209,0.0020209,0.0020209
164,1.1955,0.57473,1.4125,0.94317,0.94031,0.97492,0.72204,0,0,0,0.0019716,0.0019716,0.0019716
165,1.1763,0.56704,1.3901,0.94496,0.9339,0.97406,0.71737,0,0,0,0.0019224,0.0019224,0.0019224
166,1.1935,0.57231,1.3932,0.95355,0.93435,0.97466,0.71703,0,0,0,0.0018731,0.0018731,0.0018731
167,1.1754,0.56507,1.3792,0.9428,0.94121,0.97558,0.71597,0,0,0,0.0018239,0.0018239,0.0018239
168,1.1692,0.56538,1.3976,0.9353,0.95054,0.97648,0.72312,0,0,0,0.0017746,0.0017746,0.0017746
169,1.1724,0.56547,1.4083,0.94444,0.94013,0.97701,0.72408,0,0,0,0.0017254,0.0017254,0.0017254
170,1.1561,0.55895,1.3747,0.94468,0.94874,0.97628,0.72355,0,0,0,0.0016761,0.0016761,0.0016761
171,1.1724,0.56639,1.3748,0.94911,0.93925,0.97563,0.72356,0,0,0,0.0016269,0.0016269,0.0016269
172,1.1462,0.55507,1.3692,0.94922,0.94335,0.97668,0.72113,0,0,0,0.0015776,0.0015776,0.0015776
173,1.1657,0.56207,1.3821,0.93489,0.95544,0.97667,0.72151,0,0,0,0.0015284,0.0015284,0.0015284
174,1.1385,0.55152,1.37,0.93526,0.95493,0.97439,0.72033,0,0,0,0.0014791,0.0014791,0.0014791
175,1.1301,0.54573,1.3585,0.93958,0.95279,0.97611,0.71865,0,0,0,0.0014299,0.0014299,0.0014299
176,1.1333,0.54918,1.3709,0.9457,0.94649,0.97547,0.72138,0,0,0,0.0013806,0.0013806,0.0013806
177,1.1386,0.55019,1.3746,0.95452,0.93421,0.97537,0.72757,0,0,0,0.0013313,0.0013313,0.0013313
178,1.1459,0.54905,1.3637,0.94337,0.94384,0.97782,0.72753,0,0,0,0.0012821,0.0012821,0.0012821
179,1.1282,0.54792,1.3633,0.93451,0.94965,0.97572,0.72633,0,0,0,0.0012328,0.0012328,0.0012328
180,1.1369,0.54933,1.3659,0.95162,0.9393,0.97625,0.72568,0,0,0,0.0011836,0.0011836,0.0011836
181,1.1096,0.54096,1.3619,0.93807,0.95234,0.97814,0.72692,0,0,0,0.0011343,0.0011343,0.0011343
182,1.128,0.54968,1.3611,0.95241,0.93589,0.97643,0.72384,0,0,0,0.0010851,0.0010851,0.0010851
183,1.1361,0.55103,1.3499,0.94885,0.94254,0.97724,0.73023,0,0,0,0.0010358,0.0010358,0.0010358
184,1.1095,0.54562,1.372,0.95794,0.93189,0.97617,0.72405,0,0,0,0.00098657,0.00098657,0.00098657
185,1.1205,0.55046,1.3662,0.94468,0.94448,0.97572,0.72698,0,0,0,0.00093731,0.00093731,0.00093731
186,1.1165,0.54626,1.3561,0.94328,0.94962,0.97697,0.73124,0,0,0,0.00088806,0.00088806,0.00088806
187,1.09,0.53195,1.3403,0.94462,0.94343,0.97728,0.73024,0,0,0,0.00083881,0.00083881,0.00083881
188,1.0984,0.53477,1.3504,0.95403,0.9357,0.97724,0.72718,0,0,0,0.00078955,0.00078955,0.00078955
189,1.1121,0.54361,1.3575,0.94432,0.94564,0.97737,0.73153,0,0,0,0.0007403,0.0007403,0.0007403
190,1.1028,0.54123,1.3569,0.94076,0.94967,0.97652,0.72945,0,0,0,0.00069104,0.00069104,0.00069104
191,0.92767,0.45334,1.3372,0.94221,0.94574,0.97762,0.7334,0,0,0,0.00064179,0.00064179,0.00064179
192,0.90196,0.43513,1.3299,0.94016,0.95234,0.97681,0.7307,0,0,0,0.00059254,0.00059254,0.00059254
193,0.88201,0.4241,1.3294,0.95282,0.94424,0.97732,0.73405,0,0,0,0.00054328,0.00054328,0.00054328
194,0.8759,0.42754,1.3193,0.95259,0.93962,0.97715,0.73414,0,0,0,0.00049403,0.00049403,0.00049403
195,0.86732,0.41842,1.308,0.95398,0.93885,0.97789,0.73458,0,0,0,0.00044478,0.00044478,0.00044478
196,0.8571,0.4183,1.2977,0.95496,0.93421,0.97754,0.7341,0,0,0,0.00039552,0.00039552,0.00039552
197,0.86194,0.4218,1.3105,0.93399,0.95439,0.97732,0.73624,0,0,0,0.00034627,0.00034627,0.00034627
198,0.85173,0.42025,1.2949,0.95426,0.93812,0.97665,0.73813,0,0,0,0.00029701,0.00029701,0.00029701
199,0.84488,0.41053,1.2891,0.95229,0.94242,0.97722,0.73948,0,0,0,0.00024776,0.00024776,0.00024776
200,0.84889,0.41284,1.2983,0.95428,0.93795,0.97743,0.73856,0,0,0,0.00019851,0.00019851,0.00019851
