                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
153,1.0348,0.49646,1.212,0.94336,0.91502,0.97217,0.66682,1.1782,0.50683,1.4471,0.0025255,0.0025255,0.0025255
154,1.0497,0.50279,1.2192,0.93499,0.92446,0.96849,0.66814,1.1739,0.50397,1.4411,0.002476,0.002476,0.002476
155,1.0318,0.48913,1.2162,0.93055,0.92806,0.971,0.67063,1.1675,0.50179,1.44,0.0024265,0.0024265,0.0024265
156,1.0163,0.4888,1.2091,0.93743,0.92491,0.97107,0.67615,1.1607,0.50144,1.433,0.002377,0.002377,0.002377
157,1.0269,0.49544,1.2223,0.93279,0.92989,0.97219,0.67437,1.1682,0.50194,1.4341,0.0023275,0.0023275,0.0023275
158,1.0192,0.48853,1.2047,0.93025,0.92358,0.97062,0.67379,1.167,0.5021,1.4422,0.002278,0.002278,0.002278
159,1.0124,0.48826,1.1984,0.93287,0.9248,0.9711,0.67156,1.1726,0.50476,1.4415,0.0022285,0.0022285,0.0022285
160,1.0277,0.48859,1.2014,0.92669,0.93207,0.97187,0.67371,1.1678,0.50379,1.4388,0.002179,0.002179,0.002179
161,1.0126,0.49136,1.2071,0.93736,0.92851,0.97251,0.67606,1.1613,0.4972,1.436,0.0021295,0.0021295,0.0021295
162,1.0119,0.4857,1.2025,0.94415,0.92176,0.97047,0.6776,1.1568,0.49631,1.4348,0.00208,0.00208,0.00208
163,1.0128,0.48955,1.2045,0.93865,0.92626,0.96863,0.67564,1.1635,0.49645,1.4462,0.0020305,0.0020305,0.0020305
164,1.0109,0.48448,1.2076,0.94076,0.92581,0.96934,0.6751,1.1633,0.49994,1.4396,0.001981,0.001981,0.001981
165,1.007,0.48488,1.2038,0.93121,0.93124,0.97057,0.67441,1.1628,0.49984,1.4407,0.0019315,0.0019315,0.0019315
166,1.0029,0.4798,1.1992,0.92927,0.94065,0.97511,0.67811,1.1623,0.49399,1.438,0.001882,0.001882,0.001882
