               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.018628,            0.025634,                   0,             0.95692,             0.93165,             0.97191,             0.71347,            0.023786,            0.030967,                   0,           0.0020701,           0.0020701,           0.0020701
                 163,            0.018685,             0.02564,                   0,             0.94948,              0.9348,             0.97355,             0.70804,            0.023984,            0.031523,                   0,           0.0020209,           0.0020209,           0.0020209
                 164,            0.018513,              0.0255,                   0,             0.95526,             0.93126,             0.97132,              0.7103,            0.023888,            0.031692,                   0,           0.0019716,           0.0019716,           0.0019716
                 165,            0.018472,            0.025587,                   0,             0.95418,              0.9348,             0.97341,             0.71201,              0.0237,             0.03131,                   0,           0.0019224,           0.0019224,           0.0019224
                 166,            0.018408,            0.025294,                   0,             0.94927,             0.93885,             0.97316,             0.71544,            0.023626,            0.031397,                   0,           0.0018731,           0.0018731,           0.0018731
                 167,            0.018327,             0.02553,                   0,              0.9528,              0.9348,             0.97318,             0.71227,            0.023803,             0.03189,                   0,           0.0018239,           0.0018239,           0.0018239
                 168,            0.018407,            0.025481,                   0,             0.95511,             0.92795,             0.96961,             0.71443,            0.023877,             0.03209,                   0,           0.0017746,           0.0017746,           0.0017746
                 169,            0.018257,            0.025431,                   0,             0.95309,             0.93175,             0.97054,             0.71701,            0.023845,            0.031716,                   0,           0.0017254,           0.0017254,           0.0017254
                 170,            0.018065,             0.02507,                   0,             0.93733,              0.9482,             0.97192,             0.71265,            0.023808,            0.031758,                   0,           0.0016761,           0.0016761,           0.0016761
                 171,            0.018088,            0.024842,                   0,             0.95649,             0.92907,               0.973,             0.71265,            0.023878,            0.032001,                   0,           0.0016269,           0.0016269,           0.0016269
                 172,            0.018032,            0.025245,                   0,             0.94815,              0.9348,             0.96894,             0.71189,            0.023762,            0.032408,                   0,           0.0015776,           0.0015776,           0.0015776
                 173,            0.017909,             0.02533,                   0,             0.95119,             0.93435,             0.97101,             0.71509,            0.023705,            0.032047,                   0,           0.0015284,           0.0015284,           0.0015284
                 174,            0.017708,            0.024731,                   0,             0.95279,             0.93475,             0.97304,              0.7165,            0.023755,            0.032256,                   0,           0.0014791,           0.0014791,           0.0014791
                 175,             0.01782,            0.024642,                   0,             0.95374,              0.9375,             0.97129,             0.71714,            0.023677,            0.031908,                   0,           0.0014299,           0.0014299,           0.0014299
                 176,            0.017584,            0.023808,                   0,             0.96075,             0.92941,             0.97259,              0.7166,            0.023801,            0.032349,                   0,           0.0013806,           0.0013806,           0.0013806
                 177,            0.017779,            0.024903,                   0,             0.96052,             0.92981,             0.97114,             0.71625,            0.023627,             0.03195,                   0,           0.0013313,           0.0013313,           0.0013313
                 178,            0.017671,            0.024342,                   0,             0.94954,             0.93921,             0.97351,              0.7182,            0.023474,            0.031787,                   0,           0.0012821,           0.0012821,           0.0012821
                 179,            0.017445,            0.024312,                   0,               0.944,             0.94694,             0.97212,             0.71993,            0.023511,            0.031985,                   0,           0.0012328,           0.0012328,           0.0012328
                 180,            0.017539,            0.024646,                   0,             0.93891,             0.94677,             0.97044,             0.71749,            0.023631,            0.032229,                   0,           0.0011836,           0.0011836,           0.0011836
                 181,            0.017412,            0.024321,                   0,             0.94772,             0.94065,             0.97096,             0.72039,            0.023525,            0.032291,                   0,           0.0011343,           0.0011343,           0.0011343
                 182,            0.017421,            0.024212,                   0,             0.95408,             0.93421,             0.97282,             0.71925,            0.023511,            0.032448,                   0,           0.0010851,           0.0010851,           0.0010851
                 183,            0.017135,            0.023606,                   0,             0.95715,             0.92941,             0.97061,             0.71911,            0.023594,            0.032509,                   0,           0.0010358,           0.0010358,           0.0010358
                 184,            0.017297,            0.023803,                   0,             0.95705,             0.92716,             0.97148,             0.72078,            0.023478,             0.03223,                   0,          0.00098657,          0.00098657,          0.00098657
                 185,            0.017213,            0.024112,                   0,             0.96265,             0.92266,              0.9713,             0.72103,            0.023487,            0.032351,                   0,          0.00093731,          0.00093731,          0.00093731
                 186,             0.01721,            0.024361,                   0,              0.9513,             0.93973,             0.97316,             0.72052,            0.023379,             0.03229,                   0,          0.00088806,          0.00088806,          0.00088806
                 187,            0.016905,            0.023923,                   0,             0.95796,             0.93232,             0.97151,             0.72027,            0.023365,            0.032339,                   0,          0.00083881,          0.00083881,          0.00083881
                 188,            0.016879,            0.023868,                   0,              0.9618,             0.92842,              0.9727,             0.72203,            0.023453,            0.032471,                   0,          0.00078955,          0.00078955,          0.00078955
                 189,            0.016806,            0.024192,                   0,             0.95056,             0.94065,              0.9713,             0.72394,            0.023358,            0.032403,                   0,           0.0007403,           0.0007403,           0.0007403
                 190,            0.016852,            0.023316,                   0,             0.95119,             0.94065,             0.97255,             0.72466,            0.023408,            0.032573,                   0,          0.00069104,          0.00069104,          0.00069104
                 191,            0.016527,            0.023217,                   0,             0.94343,             0.94491,             0.97142,             0.72358,            0.023439,            0.032689,                   0,          0.00064179,          0.00064179,          0.00064179
                 192,             0.01669,            0.022896,                   0,             0.96264,             0.92697,             0.97015,             0.72358,            0.023427,            0.032771,                   0,          0.00059254,          0.00059254,          0.00059254
                 193,            0.016585,            0.023114,                   0,             0.96004,             0.92581,             0.96943,             0.72297,            0.023508,            0.032942,                   0,          0.00054328,          0.00054328,          0.00054328
                 194,            0.016676,            0.023297,                   0,             0.95917,             0.93031,             0.96877,              0.7226,             0.02343,             0.03271,                   0,          0.00049403,          0.00049403,          0.00049403
                 195,            0.016358,             0.02326,                   0,             0.95913,             0.92851,             0.97035,             0.72222,            0.023361,            0.032626,                   0,          0.00044478,          0.00044478,          0.00044478
                 196,             0.01651,             0.02368,                   0,             0.95526,             0.93165,             0.97005,             0.72323,            0.023355,            0.032716,                   0,          0.00039552,          0.00039552,          0.00039552
                 197,            0.016344,            0.023292,                   0,             0.94743,              0.9393,             0.97107,              0.7241,             0.02335,            0.032861,                   0,          0.00034627,          0.00034627,          0.00034627
                 198,            0.016201,            0.023334,                   0,             0.95358,             0.93615,             0.97041,             0.72458,            0.023299,            0.032879,                   0,          0.00029701,          0.00029701,          0.00029701
                 199,            0.016089,            0.022834,                   0,             0.95337,             0.93705,              0.9714,             0.72612,            0.023245,            0.032912,                   0,          0.00024776,          0.00024776,          0.00024776
                 200,            0.016175,            0.022522,                   0,             0.95855,             0.92941,             0.97065,             0.72621,            0.023276,               0.033,                   0,          0.00019851,          0.00019851,          0.00019851
