               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
51,1.9895,1.0724,1.8924,0.87349,0.81341,0.90531,0.50634,0,0,0,0.007525,0.007525,0.007525
52,1.9761,1.074,1.8679,0.86699,0.84397,0.91395,0.51749,0,0,0,0.0074755,0.0074755,0.0074755
53,1.9951,1.0796,1.8612,0.84581,0.85746,0.90943,0.50974,0,0,0,0.007426,0.007426,0.007426
54,1.979,1.0745,1.8688,0.84677,0.83633,0.90684,0.51429,0,0,0,0.0073765,0.0073765,0.0073765
55,1.9901,1.0601,1.8733,0.87229,0.85382,0.92044,0.52934,0,0,0,0.007327,0.007327,0.007327
56,1.9694,1.0597,1.8705,0.86902,0.83498,0.91129,0.51727,0,0,0,0.0072775,0.0072775,0.0072775
57,1.9773,1.0684,1.8907,0.86796,0.85612,0.92105,0.5301,0,0,0,0.007228,0.007228,0.007228
58,1.9623,1.0559,1.8521,0.86684,0.8696,0.92643,0.52159,0,0,0,0.0071785,0.0071785,0.0071785
59,1.9548,1.0623,1.8701,0.85992,0.83138,0.90919,0.51218,0,0,0,0.007129,0.007129,0.007129
60,1.9626,1.0458,1.8571,0.87715,0.82828,0.90942,0.52599,0,0,0,0.0070795,0.0070795,0.0070795
61,1.9521,1.0426,1.8667,0.87078,0.84237,0.91442,0.51486,0,0,0,0.00703,0.00703,0.00703
62,1.9452,1.0341,1.8454,0.87176,0.85162,0.9146,0.52246,0,0,0,0.0069805,0.0069805,0.0069805
63,1.9418,1.0279,1.8543,0.86374,0.86075,0.92465,0.5347,0,0,0,0.006931,0.006931,0.006931
64,1.9495,1.0386,1.8624,0.85054,0.8777,0.9168,0.51979,0,0,0,0.0068815,0.0068815,0.0068815
65,1.9437,1.0245,1.8244,0.86369,0.84897,0.91125,0.50737,0,0,0,0.006832,0.006832,0.006832
66,1.9335,1.0269,1.8403,0.86807,0.84911,0.91713,0.52344,0,0,0,0.0067825,0.0067825,0.0067825
67,1.9158,1.0201,1.8365,0.88261,0.83813,0.92445,0.54241,0,0,0,0.006733,0.006733,0.006733
68,1.9476,1.0491,1.8605,0.87304,0.85522,0.92639,0.54192,0,0,0,0.0066835,0.0066835,0.0066835
69,1.9337,1.0262,1.8609,0.87356,0.85427,0.91928,0.53372,0,0,0,0.006634,0.006634,0.006634
70,1.9254,1.0148,1.8177,0.88045,0.84397,0.91646,0.53741,0,0,0,0.0065845,0.0065845,0.0065845
71,1.9247,1.0135,1.8298,0.88065,0.86241,0.92638,0.53918,0,0,0,0.006535,0.006535,0.006535
72,1.9202,1.0088,1.83,0.87294,0.86511,0.92869,0.54645,0,0,0,0.0064855,0.0064855,0.0064855
73,1.9103,1.0091,1.8271,0.87744,0.87556,0.93251,0.54522,0,0,0,0.006436,0.006436,0.006436
74,1.9376,1.0114,1.8168,0.86541,0.85477,0.92121,0.53379,0,0,0,0.0063865,0.0063865,0.0063865
75,1.9087,0.99855,1.8249,0.88062,0.8759,0.93292,0.55599,0,0,0,0.006337,0.006337,0.006337
76,1.8992,1.0119,1.8199,0.86939,0.87991,0.93649,0.55232,0,0,0,0.0062875,0.0062875,0.0062875
77,1.8953,0.99464,1.8151,0.88131,0.8696,0.93505,0.5541,0,0,0,0.006238,0.006238,0.006238
78,1.8966,0.97917,1.7876,0.88007,0.86556,0.93077,0.56175,0,0,0,0.0061885,0.0061885,0.0061885
79,1.8856,0.99694,1.8112,0.8862,0.87191,0.93375,0.55938,0,0,0,0.006139,0.006139,0.006139
80,1.8739,0.97383,1.7982,0.86529,0.87222,0.93085,0.55378,0,0,0,0.0060895,0.0060895,0.0060895
81,1.9233,1.0015,1.8278,0.88124,0.8696,0.93193,0.55644,0,0,0,0.00604,0.00604,0.00604
82,1.8903,0.97865,1.7996,0.87051,0.86691,0.92816,0.5533,0,0,0,0.0059905,0.0059905,0.0059905
83,1.8823,0.97146,1.7945,0.87644,0.87275,0.93216,0.55386,0,0,0,0.005941,0.005941,0.005941
84,1.8578,0.9756,1.8178,0.87958,0.88714,0.93623,0.56391,0,0,0,0.0058915,0.0058915,0.0058915
85,1.8659,0.96279,1.7891,0.87834,0.88264,0.93785,0.56496,0,0,0,0.005842,0.005842,0.005842
86,1.8885,0.97764,1.8124,0.88636,0.8803,0.93528,0.56533,0,0,0,0.0057925,0.0057925,0.0057925
87,1.8696,0.96816,1.7914,0.88299,0.87201,0.93937,0.57317,0,0,0,0.005743,0.005743,0.005743
88,1.8539,0.96414,1.7991,0.88197,0.88129,0.93941,0.56171,0,0,0,0.0056935,0.0056935,0.0056935
89,1.8761,0.9774,1.8024,0.88155,0.86781,0.93256,0.54936,0,0,0,0.005644,0.005644,0.005644
90,1.876,0.96303,1.8023,0.89682,0.86601,0.93403,0.56519,0,0,0,0.0055945,0.0055945,0.0055945
91,1.8634,0.95975,1.7816,0.88612,0.88171,0.94159,0.57163,0,0,0,0.005545,0.005545,0.005545
92,1.8572,0.95347,1.7698,0.88204,0.88089,0.94194,0.56867,0,0,0,0.0054955,0.0054955,0.0054955
93,1.8611,0.96592,1.8052,0.8741,0.88669,0.93767,0.57116,0,0,0,0.005446,0.005446,0.005446
94,1.8597,0.95361,1.7986,0.8863,0.88489,0.94044,0.57785,0,0,0,0.0053965,0.0053965,0.0053965
95,1.8574,0.9538,1.7836,0.89752,0.88264,0.94558,0.57763,0,0,0,0.005347,0.005347,0.005347
96,1.8482,0.9521,1.767,0.88539,0.8777,0.93974,0.57743,0,0,0,0.0052975,0.0052975,0.0052975
97,1.8516,0.94787,1.7824,0.88255,0.88859,0.9418,0.57506,0,0,0,0.005248,0.005248,0.005248
98,1.8404,0.93712,1.7693,0.88062,0.88669,0.94307,0.56847,0,0,0,0.0051985,0.0051985,0.0051985
99,1.8536,0.94967,1.7873,0.87218,0.88939,0.93858,0.56958,0,0,0,0.005149,0.005149,0.005149
100,1.8495,0.94385,1.785,0.89539,0.88522,0.94623,0.58087,0,0,0,0.0050995,0.0050995,0.0050995
101,1.8141,0.92744,1.7717,0.88822,0.89325,0.94474,0.57505,0,0,0,0.00505,0.00505,0.00505
102,1.8348,0.93122,1.771,0.88336,0.89254,0.94098,0.57596,0,0,0,0.0050005,0.0050005,0.0050005
103,1.8371,0.93777,1.7773,0.8819,0.88669,0.94305,0.57813,0,0,0,0.004951,0.004951,0.004951
104,1.8051,0.92291,1.7775,0.89369,0.88069,0.93823,0.58169,0,0,0,0.0049015,0.0049015,0.0049015
105,1.818,0.93069,1.767,0.88448,0.89852,0.94663,0.57995,0,0,0,0.004852,0.004852,0.004852
106,1.806,0.92056,1.7619,0.91115,0.88939,0.95223,0.59063,0,0,0,0.0048025,0.0048025,0.0048025
107,1.8178,0.9352,1.7544,0.89376,0.88309,0.94708,0.59285,0,0,0,0.004753,0.004753,0.004753
108,1.8278,0.9273,1.7824,0.88244,0.891,0.94548,0.58319,0,0,0,0.0047035,0.0047035,0.0047035
109,1.8004,0.91739,1.7461,0.9011,0.8804,0.94833,0.58633,0,0,0,0.004654,0.004654,0.004654
110,1.8112,0.91478,1.7679,0.89602,0.89748,0.94738,0.59182,0,0,0,0.0046045,0.0046045,0.0046045
111,1.789,0.91165,1.7423,0.89364,0.90018,0.94627,0.58805,0,0,0,0.004555,0.004555,0.004555
112,1.7998,0.92051,1.7453,0.89934,0.88804,0.95035,0.58714,0,0,0,0.0045055,0.0045055,0.0045055
113,1.8079,0.91533,1.767,0.90234,0.88669,0.949,0.58825,0,0,0,0.004456,0.004456,0.004456
114,1.7886,0.91083,1.7419,0.90417,0.87814,0.94823,0.58921,0,0,0,0.0044065,0.0044065,0.0044065
115,1.7923,0.91363,1.7678,0.90194,0.88923,0.94965,0.59484,0,0,0,0.004357,0.004357,0.004357
116,1.7918,0.90521,1.7503,0.88987,0.89743,0.94444,0.59221,0,0,0,0.0043075,0.0043075,0.0043075
117,1.783,0.89881,1.7329,0.89913,0.89613,0.949,0.59533,0,0,0,0.004258,0.004258,0.004258
118,1.7986,0.90626,1.7303,0.89586,0.90125,0.95211,0.6024,0,0,0,0.0042085,0.0042085,0.0042085
119,1.7726,0.90162,1.7314,0.90429,0.89217,0.94788,0.59548,0,0,0,0.004159,0.004159,0.004159
120,1.7882,0.90371,1.7344,0.90592,0.90513,0.95497,0.60029,0,0,0,0.0041095,0.0041095,0.0041095
121,1.7883,0.91096,1.7475,0.89193,0.90921,0.95061,0.60163,0,0,0,0.00406,0.00406,0.00406
122,1.751,0.87692,1.7273,0.90266,0.89658,0.94783,0.60258,0,0,0,0.0040105,0.0040105,0.0040105
