                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
122,0.84141,0.40388,1.0625,0.90116,0.38486,1.0816,0.93433,0.92131,0.9669,0.67778,1.0522,0.4521,1.2964,1.0791,0.43649,1.3068,0.00081791,0.00081791,0.00081791
123,0.82159,0.38972,1.055,0.8762,0.36539,1.072,0.93252,0.93255,0.97125,0.67681,1.0572,0.44592,1.2963,1.0845,0.42125,1.313,0.00080806,0.00080806,0.00080806
124,0.81457,0.3955,1.0475,0.87551,0.37085,1.0652,0.93152,0.92761,0.96856,0.68044,1.0512,0.44811,1.3023,1.0776,0.4176,1.3081,0.00079821,0.00079821,0.00079821
125,0.8231,0.39558,1.0516,0.88365,0.37213,1.0679,0.93454,0.92434,0.96979,0.68025,1.0432,0.45352,1.2981,1.0743,0.43095,1.308,0.00078836,0.00078836,0.00078836
126,0.81229,0.39283,1.0465,0.87464,0.36862,1.0636,0.92684,0.92986,0.96875,0.68178,1.0423,0.45159,1.2927,1.0691,0.43711,1.3036,0.00077851,0.00077851,0.00077851
127,0.80168,0.38811,1.0444,0.85713,0.36219,1.0615,0.92881,0.92695,0.97032,0.68024,1.0421,0.4464,1.2871,1.0722,0.42747,1.3017,0.00076866,0.00076866,0.00076866
128,0.79733,0.38643,1.0317,0.85765,0.35958,1.0492,0.94642,0.91331,0.96915,0.67927,1.0476,0.45345,1.2949,1.0761,0.43178,1.3071,0.00075881,0.00075881,0.00075881
129,0.79687,0.3881,1.0411,0.85213,0.36145,1.0602,0.94072,0.9204,0.97138,0.68499,1.037,0.44377,1.2882,1.0651,0.42874,1.3014,0.00074896,0.00074896,0.00074896
130,0.80136,0.38865,1.0413,0.86122,0.35978,1.058,0.9415,0.92536,0.97125,0.68667,1.0348,0.4498,1.2816,1.0666,0.43353,1.2939,0.0007391,0.0007391,0.0007391
131,0.79888,0.38796,1.0374,0.85799,0.35621,1.0545,0.93452,0.92671,0.96913,0.68634,1.0333,0.44517,1.291,1.0628,0.43337,1.3066,0.00072925,0.00072925,0.00072925
132,0.7814,0.37817,1.0359,0.83584,0.34722,1.0506,0.9322,0.93076,0.96989,0.68249,1.0418,0.45072,1.2975,1.0703,0.43525,1.3092,0.0007194,0.0007194,0.0007194
133,0.78087,0.3766,1.0312,0.83714,0.34762,1.0475,0.93643,0.92671,0.96921,0.68519,1.0349,0.44417,1.2958,1.062,0.42524,1.3083,0.00070955,0.00070955,0.00070955
134,0.79156,0.38145,1.0352,0.85133,0.35755,1.0521,0.93676,0.92491,0.96797,0.68489,1.0284,0.44533,1.2961,1.0578,0.42839,1.3082,0.0006997,0.0006997,0.0006997
135,0.77524,0.37289,1.0332,0.83208,0.33973,1.0511,0.94353,0.91502,0.96915,0.68704,1.0265,0.44197,1.2919,1.061,0.4177,1.3066,0.00068985,0.00068985,0.00068985
136,0.7737,0.37471,1.0281,0.83022,0.34387,1.0449,0.93415,0.92581,0.97024,0.68729,1.0313,0.44249,1.2938,1.0597,0.42426,1.3058,0.00068,0.00068,0.00068
137,0.76524,0.37022,1.0208,0.82084,0.33615,1.0363,0.94014,0.92446,0.96876,0.68603,1.0241,0.44308,1.2965,1.0512,0.42834,1.3069,0.00067015,0.00067015,0.00067015
138,0.761,0.36686,1.0243,0.82365,0.33423,1.0426,0.93041,0.9348,0.96897,0.68761,1.0186,0.43756,1.2918,1.052,0.42395,1.3041,0.0006603,0.0006603,0.0006603
139,0.76032,0.37031,1.0214,0.82196,0.3397,1.039,0.93201,0.93691,0.96926,0.69027,1.0225,0.4371,1.2921,1.0511,0.41771,1.3059,0.00065045,0.00065045,0.00065045
140,0.76449,0.37067,1.0223,0.82266,0.34348,1.0379,0.92934,0.94036,0.96976,0.68713,1.0229,0.43857,1.3019,1.0531,0.42245,1.3117,0.0006406,0.0006406,0.0006406
141,0.74299,0.36624,1.0169,0.79492,0.33677,1.034,0.95296,0.91085,0.96844,0.68973,1.015,0.44103,1.2926,1.0424,0.43216,1.3029,0.00063075,0.00063075,0.00063075
142,0.74274,0.36583,1.0177,0.79657,0.33634,1.0362,0.93214,0.92581,0.96942,0.68959,1.0209,0.43732,1.2887,1.0527,0.42418,1.3064,0.0006209,0.0006209,0.0006209
143,0.7411,0.3619,1.0103,0.79761,0.33262,1.0288,0.94128,0.92252,0.97316,0.69069,1.0143,0.43984,1.2915,1.047,0.42497,1.3088,0.00061104,0.00061104,0.00061104
144,0.74622,0.36222,1.0148,0.80261,0.33184,1.0318,0.92578,0.93615,0.97007,0.69016,1.0134,0.4425,1.2899,1.0418,0.43548,1.3069,0.00060119,0.00060119,0.00060119
145,0.73693,0.36004,1.0049,0.79328,0.33328,1.0229,0.93819,0.933,0.97081,0.6895,1.0135,0.43751,1.2931,1.0442,0.42349,1.313,0.00059134,0.00059134,0.00059134
146,0.72523,0.35732,1.0038,0.77935,0.32997,1.0213,0.94484,0.92419,0.97132,0.69472,1.0099,0.43379,1.29,1.041,0.41262,1.3087,0.00058149,0.00058149,0.00058149
147,0.73067,0.35602,1.0015,0.78567,0.32377,1.0184,0.94008,0.92411,0.97105,0.6934,1.0057,0.43861,1.2903,1.0391,0.42176,1.3109,0.00057164,0.00057164,0.00057164
148,0.71703,0.35142,1.0007,0.76983,0.31805,1.0191,0.93273,0.93076,0.96886,0.69491,1.0079,0.43508,1.2946,1.0382,0.42678,1.3118,0.00056179,0.00056179,0.00056179
149,0.71446,0.35161,1.0009,0.76835,0.31732,1.0182,0.95031,0.92806,0.97101,0.69289,1.0117,0.43689,1.2974,1.0391,0.42057,1.312,0.00055194,0.00055194,0.00055194
150,0.72297,0.35897,1.0068,0.77983,0.33039,1.0265,0.93365,0.93646,0.96822,0.69012,1.0107,0.44118,1.2994,1.0378,0.43299,1.315,0.00054209,0.00054209,0.00054209
151,0.70029,0.34794,0.99622,0.75214,0.31496,1.0144,0.93361,0.93584,0.96779,0.69362,1.0025,0.43816,1.2861,1.0341,0.4324,1.3049,0.00053224,0.00053224,0.00053224
152,0.7086,0.35282,0.99542,0.76222,0.32532,1.0128,0.93934,0.93304,0.9713,0.69833,0.99855,0.44089,1.2879,1.0244,0.42659,1.3063,0.00052239,0.00052239,0.00052239
153,0.71815,0.35423,1.0014,0.77762,0.32697,1.0212,0.95214,0.92356,0.97067,0.69635,0.99767,0.43667,1.2909,1.0228,0.42367,1.3056,0.00051254,0.00051254,0.00051254
154,0.70017,0.34442,0.99159,0.75522,0.31155,1.0085,0.94443,0.92086,0.96998,0.69699,0.99727,0.43821,1.2934,1.0253,0.42702,1.3101,0.00050269,0.00050269,0.00050269
155,0.69642,0.34579,0.99051,0.75188,0.31473,1.0091,0.92765,0.93975,0.97032,0.69946,0.99418,0.43265,1.2893,1.0223,0.42062,1.3048,0.00049284,0.00049284,0.00049284
156,0.6935,0.33883,0.98791,0.74868,0.30869,1.0053,0.95221,0.91637,0.97027,0.69918,0.995,0.43664,1.2951,1.022,0.42345,1.3069,0.00048299,0.00048299,0.00048299
157,0.70467,0.34372,0.99231,0.75933,0.31292,1.0086,0.93146,0.9348,0.97117,0.69824,0.99548,0.43859,1.2954,1.0221,0.42545,1.3093,0.00047313,0.00047313,0.00047313
158,0.68006,0.3364,0.97489,0.73401,0.29935,0.99146,0.94875,0.91561,0.96881,0.6983,0.99102,0.43366,1.2908,1.0186,0.43072,1.308,0.00046328,0.00046328,0.00046328
159,0.68736,0.33843,0.98289,0.73983,0.30665,1.0012,0.93562,0.93435,0.97087,0.69644,0.99436,0.43079,1.2934,1.0216,0.42153,1.3119,0.00045343,0.00045343,0.00045343
160,0.69033,0.34151,0.98503,0.74581,0.31221,1.0027,0.9439,0.91906,0.96968,0.69664,0.99095,0.42801,1.2912,1.0217,0.42688,1.3071,0.00044358,0.00044358,0.00044358
161,0.66382,0.33157,0.97616,0.7134,0.29555,0.99281,0.93888,0.9339,0.96932,0.69716,0.99564,0.43413,1.2955,1.0227,0.42793,1.31,0.00043373,0.00043373,0.00043373
162,0.67593,0.33321,0.97785,0.7337,0.30206,0.99409,0.95476,0.91547,0.96985,0.69872,0.99071,0.43619,1.2925,1.0209,0.43361,1.3101,0.00042388,0.00042388,0.00042388
163,0.66241,0.33076,0.97573,0.71632,0.29776,0.99515,0.94559,0.92626,0.97081,0.69926,0.98536,0.43205,1.2895,1.0148,0.42321,1.3079,0.00041403,0.00041403,0.00041403
164,0.66818,0.33127,0.9756,0.72158,0.29866,0.994,0.94463,0.93121,0.97012,0.69983,0.9843,0.43812,1.2911,1.0168,0.43355,1.3102,0.00040418,0.00040418,0.00040418
165,0.65983,0.32945,0.96786,0.71738,0.29728,0.98674,0.94059,0.93031,0.97043,0.6987,0.99119,0.43743,1.2988,1.0193,0.43027,1.3131,0.00039433,0.00039433,0.00039433
166,0.65827,0.32734,0.9661,0.71277,0.29375,0.98494,0.94645,0.92536,0.96909,0.69778,0.98677,0.43212,1.2938,1.013,0.43324,1.307,0.00038448,0.00038448,0.00038448
167,0.65753,0.33009,0.96537,0.71504,0.29918,0.98435,0.94401,0.93249,0.96852,0.69865,0.98351,0.43349,1.2936,1.0152,0.43693,1.31,0.00037463,0.00037463,0.00037463
168,0.657,0.32789,0.97376,0.71103,0.29509,0.99212,0.95064,0.92176,0.96996,0.69454,0.98952,0.4306,1.3027,1.0181,0.43477,1.3165,0.00036478,0.00036478,0.00036478
169,0.65401,0.32977,0.96781,0.70785,0.30159,0.98607,0.94349,0.93086,0.96986,0.6979,0.98879,0.43621,1.296,1.0168,0.43577,1.3108,0.00035493,0.00035493,0.00035493
170,0.63911,0.32184,0.96261,0.69699,0.29378,0.98177,0.94048,0.93076,0.96836,0.69886,0.98186,0.4324,1.2968,1.013,0.43067,1.3122,0.00034507,0.00034507,0.00034507
171,0.63586,0.32385,0.96087,0.69428,0.29957,0.98012,0.95006,0.92626,0.96871,0.70026,0.98207,0.43284,1.2964,1.0113,0.43062,1.3134,0.00033522,0.00033522,0.00033522
172,0.63904,0.32055,0.96272,0.6955,0.28961,0.98077,0.9431,0.93076,0.97063,0.70247,0.9774,0.43091,1.2978,1.0063,0.43399,1.3127,0.00032537,0.00032537,0.00032537
173,0.64186,0.32286,0.96318,0.69581,0.29026,0.98019,0.93501,0.9339,0.96933,0.70083,0.97882,0.43498,1.2977,1.0087,0.42863,1.3118,0.00031552,0.00031552,0.00031552
174,0.63755,0.32209,0.96187,0.69166,0.29239,0.97836,0.93506,0.93232,0.96923,0.70093,0.97209,0.43449,1.2904,1.0024,0.43739,1.3074,0.00030567,0.00030567,0.00030567
175,0.63127,0.32084,0.95825,0.68332,0.28959,0.97545,0.9463,0.92626,0.97041,0.70068,0.97208,0.43495,1.297,1.0017,0.43708,1.311,0.00029582,0.00029582,0.00029582
176,0.62873,0.31974,0.95816,0.68669,0.28867,0.97762,0.94965,0.92896,0.97259,0.70371,0.97393,0.43152,1.2945,1.0003,0.43224,1.307,0.00028597,0.00028597,0.00028597
177,0.63193,0.31747,0.95776,0.68653,0.2867,0.97608,0.93873,0.9339,0.96994,0.70085,0.97662,0.4323,1.2969,1.0056,0.43138,1.3129,0.00027612,0.00027612,0.00027612
178,0.61326,0.30871,0.95576,0.66415,0.27567,0.97281,0.95343,0.92356,0.97104,0.70278,0.97458,0.42906,1.295,1.0007,0.43099,1.3075,0.00026627,0.00026627,0.00026627
179,0.62066,0.3115,0.95316,0.67898,0.27885,0.97187,0.94336,0.92986,0.97216,0.70286,0.96944,0.42736,1.2931,0.99503,0.4266,1.3091,0.00025642,0.00025642,0.00025642
180,0.629,0.31587,0.95431,0.68429,0.27801,0.9725,0.95373,0.92176,0.97134,0.70362,0.97107,0.42707,1.2994,0.99872,0.42919,1.3161,0.00024657,0.00024657,0.00024657
181,0.61922,0.31199,0.94917,0.67536,0.28421,0.96709,0.94227,0.92401,0.96887,0.70105,0.97269,0.42959,1.2993,1.0013,0.43972,1.3143,0.00023672,0.00023672,0.00023672
182,0.60135,0.3057,0.9431,0.65161,0.27283,0.95917,0.95404,0.92221,0.96999,0.70202,0.97266,0.43284,1.3019,0.99882,0.43936,1.3161,0.00022687,0.00022687,0.00022687
183,0.61685,0.31184,0.95287,0.66788,0.27718,0.97146,0.94291,0.92356,0.96761,0.70237,0.96792,0.43286,1.3046,0.99775,0.43892,1.3229,0.00021701,0.00021701,0.00021701
184,0.61105,0.30969,0.94711,0.65943,0.2748,0.96288,0.94175,0.92326,0.96855,0.70367,0.9619,0.42871,1.296,0.99036,0.44662,1.3103,0.00020716,0.00020716,0.00020716
185,0.59944,0.3086,0.94756,0.65062,0.27867,0.96403,0.92971,0.93969,0.96953,0.70226,0.96538,0.43069,1.3026,0.99172,0.4337,1.315,0.00019731,0.00019731,0.00019731
186,0.60086,0.30737,0.9491,0.6522,0.27349,0.96663,0.94595,0.92041,0.9688,0.70162,0.96697,0.43102,1.3035,0.99552,0.44148,1.3161,0.00018746,0.00018746,0.00018746
187,0.60237,0.30423,0.94295,0.65331,0.26209,0.9596,0.94628,0.92666,0.97001,0.70251,0.96892,0.42686,1.3062,0.99571,0.43147,1.3182,0.00017761,0.00017761,0.00017761
188,0.58721,0.30313,0.94258,0.63826,0.27041,0.9594,0.93916,0.93165,0.96899,0.704,0.9674,0.42958,1.3079,0.99508,0.43445,1.3217,0.00016776,0.00016776,0.00016776
189,0.59397,0.30323,0.93809,0.64416,0.2722,0.95448,0.94513,0.93121,0.97017,0.70341,0.96679,0.43062,1.3075,0.99455,0.43094,1.3243,0.00015791,0.00015791,0.00015791
190,0.59488,0.30161,0.94077,0.64512,0.26953,0.95827,0.94448,0.92563,0.96922,0.70326,0.96609,0.43111,1.3047,0.9914,0.44121,1.3176,0.00014806,0.00014806,0.00014806
191,0.58093,0.29778,0.93646,0.631,0.26714,0.95454,0.95247,0.91682,0.96834,0.70443,0.95966,0.42859,1.3006,0.98838,0.43983,1.3203,0.00013821,0.00013821,0.00013821
192,0.55295,0.27271,0.92497,0.57742,0.20828,0.93394,0.93957,0.93121,0.96735,0.69877,0.97681,0.42727,1.3213,1.0074,0.43138,1.3364,0.00012836,0.00012836,0.00012836
193,0.51972,0.26056,0.91294,0.54202,0.1964,0.92156,0.93545,0.93176,0.96753,0.69884,0.97573,0.42883,1.3211,1.0089,0.43945,1.3359,0.00011851,0.00011851,0.00011851
194,0.51414,0.25714,0.90715,0.53407,0.19167,0.91475,0.94917,0.91637,0.96839,0.69803,0.96879,0.42514,1.3179,1.0023,0.43341,1.3351,0.00010866,0.00010866,0.00010866
195,0.51086,0.25704,0.9023,0.53296,0.19253,0.91109,0.95935,0.91187,0.96797,0.69868,0.96975,0.42481,1.3182,1.0004,0.44244,1.3338,9.88E-05,9.88E-05,9.88E-05
196,0.50249,0.25305,0.90283,0.52332,0.18869,0.90958,0.93922,0.9311,0.96792,0.70189,0.96407,0.42483,1.3154,0.99583,0.44166,1.3336,8.90E-05,8.90E-05,8.90E-05
197,0.50174,0.25567,0.90152,0.52795,0.20173,0.91186,0.94896,0.92851,0.96722,0.69919,0.96203,0.42618,1.3129,0.99703,0.43658,1.3341,7.91E-05,7.91E-05,7.91E-05
198,0.49259,0.25173,0.90171,0.51444,0.18771,0.91068,0.94673,0.93031,0.96753,0.70024,0.96037,0.4276,1.3101,0.99614,0.44587,1.3317,6.93E-05,6.93E-05,6.93E-05
199,0.48963,0.252,0.89386,0.51074,0.18905,0.90232,0.94596,0.93076,0.96852,0.70071,0.95884,0.42623,1.3118,0.99215,0.44319,1.3322,5.94E-05,5.94E-05,5.94E-05
200,0.48786,0.24974,0.89408,0.51059,0.18469,0.90195,0.941,0.9323,0.96795,0.70175,0.96082,0.42698,1.3168,0.99339,0.44118,1.3374,4.96E-05,4.96E-05,4.96E-05
201,0.48294,0.24776,0.89296,0.50421,0.18191,0.90067,0.95484,0.92266,0.96727,0.70248,0.95873,0.42904,1.3147,0.99246,0.44689,1.3349,3.97E-05,3.97E-05,3.97E-05
