                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.93058,                0.45228,                 1.1056,                 0.9946,                 0.4271,                 1.1262,                0.93492,                0.89781,                0.96384,                0.65475,                 1.1177,                0.48673,                  1.297,                 1.1442,                0.45609,                 1.3078,              0.0010051,              0.0010051,              0.0010051
                    104,                0.93585,                0.44786,                 1.0986,                0.99464,                 0.4143,                 1.1186,                0.92368,                0.90337,                0.96338,                0.65196,                  1.123,                0.49325,                 1.3046,                 1.1554,                0.45339,                 1.3264,             0.00099522,             0.00099522,             0.00099522
                    105,                0.93374,                0.44914,                 1.1018,                0.99421,                 0.4088,                 1.1218,                0.90629,                0.91951,                0.96396,                0.65566,                 1.1192,                0.48926,                 1.2959,                 1.1424,                0.45541,                  1.312,             0.00098537,             0.00098537,             0.00098537
                    106,                0.93832,                0.44708,                 1.1059,                0.99528,                  0.423,                 1.1234,                0.92112,                0.91881,                0.96686,                0.65782,                   1.11,                0.49074,                 1.2983,                 1.1382,                 0.4567,                  1.309,             0.00097552,             0.00097552,             0.00097552
                    107,                 0.9047,                0.43844,                 1.0849,                0.96619,                0.41592,                 1.1051,                0.92885,                0.91577,                0.96772,                0.65738,                  1.117,                0.48945,                 1.2988,                  1.137,                0.44529,                 1.3129,             0.00096567,             0.00096567,             0.00096567
                    108,                0.91546,                0.43942,                 1.0933,                0.97667,                0.40914,                 1.1127,                0.91988,                0.92411,                0.96787,                0.66241,                 1.1072,                0.47857,                 1.2998,                 1.1304,                0.43513,                 1.3195,             0.00095582,             0.00095582,             0.00095582
                    109,                0.91152,                0.44153,                 1.0958,                0.97434,                0.41889,                 1.1161,                0.93178,                0.91513,                0.96588,                0.66021,                 1.1121,                 0.4878,                 1.2952,                 1.1379,                0.45456,                 1.3072,             0.00094597,             0.00094597,             0.00094597
                    110,                0.92201,                0.44231,                 1.0945,                0.98209,                 0.4119,                 1.1122,                0.92329,                 0.9254,                0.96859,                0.66217,                 1.1004,                  0.482,                  1.291,                 1.1272,                0.44554,                 1.3047,             0.00093612,             0.00093612,             0.00093612
                    111,                0.88623,                0.42733,                 1.0696,                0.94632,                0.39896,                 1.0884,                0.92724,                0.91367,                0.96653,                0.65655,                 1.1033,                0.47745,                 1.2919,                 1.1279,                0.43599,                 1.3069,             0.00092627,             0.00092627,             0.00092627
                    112,                0.88958,                0.43605,                 1.0776,                 0.9497,                0.41084,                 1.0965,                0.93698,                0.90558,                0.96623,                0.66111,                 1.0908,                0.47893,                 1.2859,                 1.1223,                0.43766,                 1.3072,             0.00091642,             0.00091642,             0.00091642
                    113,                0.89767,                0.43679,                 1.0863,                0.95922,                0.41156,                 1.1055,                0.93429,                0.90917,                0.96506,                0.65761,                 1.1039,                0.49092,                 1.3011,                 1.1269,                0.45202,                 1.3144,             0.00090657,             0.00090657,             0.00090657
                    114,                0.88737,                0.42947,                  1.076,                0.94405,                 0.3971,                 1.0929,                0.93585,                0.90518,                0.96576,                0.65946,                 1.0968,                0.48387,                 1.2938,                 1.1226,                0.44811,                 1.3083,             0.00089672,             0.00089672,             0.00089672
                    115,                 0.8761,                0.42873,                 1.0775,                0.93444,                0.40359,                    1.1,                0.93953,                0.90378,                0.96596,                0.65744,                 1.0961,                0.48329,                 1.2876,                 1.1278,                0.45091,                 1.3119,             0.00088687,             0.00088687,             0.00088687
                    116,                0.88421,                0.42393,                 1.0744,                0.94218,                0.39852,                  1.095,                0.92646,                0.91206,                0.96496,                0.65919,                 1.1043,                0.48646,                 1.2993,                 1.1361,                0.44965,                 1.3216,             0.00087701,             0.00087701,             0.00087701
                    117,                0.85812,                0.42012,                 1.0639,                0.91557,                0.38781,                 1.0884,                0.93115,                0.91214,                0.96551,                0.66546,                 1.0816,                0.47975,                 1.2764,                  1.111,                0.43966,                 1.3021,             0.00086716,             0.00086716,             0.00086716
                    118,                 0.8769,                0.42314,                 1.0725,                0.93519,                0.39506,                  1.093,                0.93183,                0.90963,                0.96398,                0.66438,                 1.0785,                0.47744,                 1.2717,                 1.1177,                0.43507,                    1.3,             0.00085731,             0.00085731,             0.00085731
                    119,                0.84097,                0.40844,                 1.0533,                0.89874,                0.37926,                 1.0744,                0.93667,                0.90647,                0.96699,                 0.6625,                 1.0807,                0.47903,                  1.279,                 1.1085,                  0.447,                 1.2989,             0.00084746,             0.00084746,             0.00084746
                    120,                0.85982,                0.41492,                 1.0553,                0.92043,                0.38347,                 1.0748,                0.92568,                0.91848,                0.96621,                0.66295,                 1.0874,                0.47911,                 1.2828,                 1.1142,                0.44303,                 1.2998,             0.00083761,             0.00083761,             0.00083761
                    121,                0.84527,                0.41399,                 1.0584,                0.90539,                0.38177,                 1.0775,                0.92614,                0.92446,                0.96846,                0.67047,                 1.0711,                0.47324,                 1.2818,                 1.0964,                0.44411,                 1.3025,             0.00082776,             0.00082776,             0.00082776
                    122,                0.85421,                0.41372,                 1.0578,                0.91493,                0.38477,                 1.0797,                0.93072,                0.91811,                0.96645,                0.66886,                 1.0797,                0.47914,                 1.2867,                 1.1043,                0.44194,                 1.3048,             0.00081791,             0.00081791,             0.00081791
                    123,                0.83348,                0.40239,                 1.0489,                0.89254,                0.36717,                 1.0695,                0.93213,                0.92014,                0.96915,                0.67073,                 1.0759,                0.47115,                 1.2825,                 1.0993,                0.43442,                 1.2987,             0.00080806,             0.00080806,             0.00080806
                    124,                0.83519,                0.40727,                 1.0451,                0.89452,                0.37339,                 1.0634,                0.92596,                0.92311,                0.96517,                0.66948,                 1.0724,                0.46766,                 1.2844,                 1.0958,                0.44284,                 1.3007,             0.00079821,             0.00079821,             0.00079821
                    125,                0.83992,                0.40573,                 1.0454,                 0.9033,                0.37072,                 1.0662,                0.92746,                0.91408,                0.96485,                0.67164,                 1.0701,                0.47335,                 1.2767,                 1.0927,                0.43492,                 1.2943,             0.00078836,             0.00078836,             0.00078836
                    126,                0.82629,                0.40344,                 1.0407,                0.89163,                0.37321,                 1.0616,                0.93337,                0.91367,                0.96663,                0.66961,                 1.0766,                0.46793,                 1.2882,                  1.099,                0.43818,                 1.3027,             0.00077851,             0.00077851,             0.00077851
                    127,                0.81843,                0.40157,                 1.0411,                 0.8771,                0.37118,                 1.0615,                0.92698,                0.91727,                0.96897,                0.67125,                 1.0651,                0.46044,                 1.2745,                 1.0908,                 0.4268,                 1.2897,             0.00076866,             0.00076866,             0.00076866
                    128,                0.82338,                0.39794,                 1.0348,                0.88223,                0.36222,                  1.055,                0.93073,                0.91824,                0.96875,                0.67218,                 1.0679,                0.46465,                 1.2851,                 1.0958,                0.42646,                 1.3035,             0.00075881,             0.00075881,             0.00075881
                    129,                0.81256,                0.39589,                  1.037,                0.86998,                0.36362,                 1.0557,                0.92454,                0.92896,                0.96575,                0.67205,                 1.0665,                0.46024,                 1.2833,                 1.0927,                0.43095,                 1.2958,             0.00074896,             0.00074896,             0.00074896
                    130,                0.81938,                0.39846,                 1.0392,                 0.8803,                0.36461,                 1.0553,                0.93687,                0.91424,                0.96533,                0.67091,                 1.0652,                0.46833,                  1.272,                 1.0972,                0.43278,                 1.2815,              0.0007391,              0.0007391,              0.0007391
                    131,                 0.8163,                0.39883,                 1.0335,                0.87496,                0.36345,                 1.0494,                0.91931,                  0.933,                 0.9667,                0.67142,                 1.0696,                0.46138,                  1.288,                 1.0929,                0.43515,                    1.3,             0.00072925,             0.00072925,             0.00072925
                    132,                0.79619,                0.38652,                 1.0301,                0.85318,                0.35077,                  1.049,                0.93971,                 0.9181,                0.96822,                0.67293,                 1.0633,                0.46202,                 1.2816,                 1.0905,                0.42886,                 1.2991,              0.0007194,              0.0007194,              0.0007194
                    133,                0.79831,                0.38727,                  1.028,                 0.8528,                0.35238,                 1.0463,                0.93601,                0.91727,                0.96672,                0.67251,                  1.058,                0.45727,                 1.2752,                 1.0839,                0.42769,                 1.2913,             0.00070955,             0.00070955,             0.00070955
                    134,                0.80553,                 0.3931,                 1.0302,                0.86365,                 0.3633,                 1.0525,                0.93679,                0.92581,                0.96751,                0.67335,                 1.0573,                0.46336,                 1.2733,                 1.0845,                0.43081,                 1.2983,              0.0006997,              0.0006997,              0.0006997
                    135,                 0.8042,                0.39138,                 1.0349,                0.86518,                0.35672,                 1.0584,                0.93801,                0.92086,                 0.9684,                0.67425,                 1.0584,                0.45904,                 1.2816,                 1.0854,                0.42485,                  1.306,             0.00068985,             0.00068985,             0.00068985
                    136,                0.78733,                0.38563,                 1.0242,                0.84002,                0.35165,                 1.0459,                0.94209,                0.91439,                0.96661,                0.67228,                 1.0551,                0.46282,                 1.2818,                 1.0842,                0.42912,                 1.3066,                0.00068,                0.00068,                0.00068
                    137,                0.78223,                0.37963,                 1.0169,                0.83671,                0.34044,                 1.0381,                0.94204,                0.92083,                0.96896,                0.67541,                 1.0523,                0.45443,                 1.2841,                 1.0796,                0.43156,                 1.3071,             0.00067015,             0.00067015,             0.00067015
                    138,                0.78044,                0.38087,                 1.0218,                0.83885,                0.34732,                 1.0447,                0.93472,                0.92074,                0.96639,                0.67441,                 1.0498,                0.45684,                 1.2804,                  1.079,                0.42618,                 1.3042,              0.0006603,              0.0006603,              0.0006603
                    139,                0.77693,                0.38137,                 1.0206,                  0.834,                0.34968,                 1.0409,                 0.9368,                 0.9197,                0.96679,                0.67703,                 1.0403,                0.45701,                  1.278,                 1.0685,                0.42765,                 1.2982,             0.00065045,             0.00065045,             0.00065045
                    140,                0.78767,                0.38583,                 1.0215,                0.84959,                0.35283,                 1.0427,                0.91726,                0.93435,                 0.9677,                0.67849,                 1.0482,                0.45885,                 1.2789,                  1.073,                0.43552,                 1.2998,              0.0006406,              0.0006406,              0.0006406
                    141,                0.76665,                0.38056,                 1.0169,                0.82229,                 0.3485,                 1.0402,                 0.9341,                0.92446,                0.96746,                0.67831,                 1.0433,                0.45337,                 1.2768,                  1.072,                0.42676,                  1.301,             0.00063075,             0.00063075,             0.00063075
                    142,                0.76127,                0.37715,                 1.0181,                0.81742,                0.33995,                 1.0387,                0.93635,                0.92086,                 0.9678,                0.67799,                 1.0491,                0.45721,                 1.2792,                 1.0768,                0.42216,                 1.3029,              0.0006209,              0.0006209,              0.0006209
                    143,                0.76353,                0.37737,                  1.012,                0.82154,                0.34503,                 1.0328,                0.93047,                 0.9266,                0.96796,                0.68157,                 1.0348,                0.45788,                 1.2697,                 1.0652,                0.42498,                 1.2925,             0.00061104,             0.00061104,             0.00061104
                    144,                0.76597,                 0.3764,                  1.012,                0.82325,                0.34375,                 1.0303,                0.93712,                0.91133,                0.96689,                0.67796,                 1.0395,                0.46001,                 1.2786,                 1.0693,                0.43398,                 1.3008,             0.00060119,             0.00060119,             0.00060119
                    145,                0.76628,                0.37582,                 1.0085,                0.82307,                  0.346,                 1.0267,                 0.9429,                 0.9132,                0.96848,                0.67869,                 1.0322,                0.45397,                 1.2746,                 1.0627,                0.43081,                 1.2939,             0.00059134,             0.00059134,             0.00059134
                    146,                0.75105,                0.37234,                  1.007,                0.80239,                 0.3422,                  1.024,                0.92596,                 0.9384,                 0.9711,                0.68196,                 1.0326,                0.44656,                 1.2751,                 1.0562,                0.42714,                 1.2917,             0.00058149,             0.00058149,             0.00058149
                    147,                0.75386,                 0.3684,                 1.0015,                 0.8079,                0.33484,                 1.0199,                0.93738,                0.92216,                0.96865,                0.68543,                 1.0258,                 0.4475,                 1.2658,                 1.0533,                0.42728,                 1.2894,             0.00057164,             0.00057164,             0.00057164
                    148,                0.74411,                 0.3649,                 1.0048,                0.79958,                 0.3233,                  1.025,                0.93747,                0.92671,                0.96701,                0.68327,                 1.0264,                0.45358,                 1.2728,                 1.0576,                0.42438,                 1.2939,             0.00056179,             0.00056179,             0.00056179
                    149,                0.73545,                0.36425,                 1.0027,                0.78838,                0.32483,                 1.0207,                0.93452,                0.91547,                0.96583,                0.67868,                  1.032,                 0.4533,                 1.2732,                  1.064,                0.43599,                 1.2919,             0.00055194,             0.00055194,             0.00055194
                    150,                0.74713,                0.37034,                 1.0083,                0.80658,                0.34033,                  1.028,                0.92401,                0.92806,                0.96667,                 0.6803,                 1.0306,                0.45322,                 1.2714,                 1.0637,                0.43325,                 1.2903,             0.00054209,             0.00054209,             0.00054209
                    151,                0.71325,                0.35877,                0.99203,                0.76822,                0.32254,                 1.0103,                0.93088,                0.92401,                 0.9664,                0.68257,                 1.0269,                0.45622,                 1.2691,                 1.0574,                 0.4366,                 1.2855,             0.00053224,             0.00053224,             0.00053224
                    152,                 0.7302,                0.36354,                0.99427,                0.78518,                0.32719,                 1.0131,                0.93586,                0.92851,                0.96919,                0.68687,                  1.021,                0.44708,                 1.2702,                 1.0479,                0.42557,                 1.2886,             0.00052239,             0.00052239,             0.00052239
                    153,                0.73607,                0.36781,                 1.0004,                0.79452,                0.33313,                 1.0203,                0.94325,                0.91862,                0.97046,                0.68515,                 1.0256,                0.44654,                 1.2795,                 1.0579,                0.42449,                 1.3027,             0.00051254,             0.00051254,             0.00051254
                    154,                0.72748,                0.36107,                0.99389,                0.78236,                0.32313,                 1.0125,                0.94452,                0.92625,                0.97011,                0.68526,                 1.0233,                0.44874,                 1.2785,                 1.0515,                0.43212,                 1.2983,             0.00050269,             0.00050269,             0.00050269
                    155,                0.71814,                0.35634,                0.99299,                0.77583,                0.31921,                 1.0123,                0.93059,                0.93345,                0.97131,                0.68519,                  1.021,                0.44771,                 1.2785,                 1.0512,                0.42604,                 1.2974,             0.00049284,             0.00049284,             0.00049284
                    156,                 0.7161,                 0.3527,                0.99145,                0.76975,                0.31609,                 1.0121,                0.93706,                0.93719,                0.96815,                0.68176,                 1.0224,                0.45084,                   1.28,                 1.0538,                0.42998,                 1.3029,             0.00048299,             0.00048299,             0.00048299
                    157,                0.72503,                0.35799,                0.98892,                0.78023,                0.31887,                 1.0088,                0.93583,                0.92851,                0.96893,                0.67992,                 1.0252,                0.45185,                 1.2781,                 1.0585,                 0.4258,                 1.3016,             0.00047313,             0.00047313,             0.00047313
                    158,                0.70815,                0.35229,                0.97912,                0.76267,                0.31536,                0.99701,                0.92975,                0.92986,                0.96632,                0.68346,                 1.0203,                0.44857,                  1.274,                 1.0529,                  0.433,                 1.2939,             0.00046328,             0.00046328,             0.00046328
                    159,                 0.7075,                0.34959,                0.98551,                0.76096,                0.31381,                 1.0051,                0.93933,                0.92583,                0.96853,                0.68318,                 1.0201,                0.44718,                 1.2795,                 1.0489,                0.43197,                 1.3027,             0.00045343,             0.00045343,             0.00045343
                    160,                0.70944,                0.35305,                0.98463,                 0.7684,                0.32103,                 1.0043,                0.94142,                0.92485,                0.96543,                0.68428,                  1.021,                0.44897,                 1.2798,                 1.0504,                0.42978,                 1.2993,             0.00044358,             0.00044358,             0.00044358
                    161,                0.69055,                0.34623,                0.97936,                0.74101,                0.30628,                0.99609,                0.93714,                0.92896,                0.96387,                0.68403,                 1.0194,                0.44887,                 1.2781,                 1.0468,                0.42933,                 1.2965,             0.00043373,             0.00043373,             0.00043373
                    162,                0.70194,                 0.3485,                0.98067,                0.76348,                 0.3127,                0.99984,                0.93172,                0.92652,                0.96797,                0.68585,                 1.0156,                0.44697,                  1.271,                 1.0461,                0.43345,                 1.2886,             0.00042388,             0.00042388,             0.00042388
                    163,                 0.6938,                0.34847,                0.97938,                0.74857,                0.31417,                0.99925,                0.94094,                0.92671,                0.96744,                0.68493,                 1.0122,                0.44361,                 1.2759,                 1.0428,                0.42812,                 1.2944,             0.00041403,             0.00041403,             0.00041403
                    164,                0.69086,                0.34552,                0.97575,                0.74669,                 0.3093,                0.99483,                0.94406,                0.92311,                 0.9687,                0.68677,                 1.0098,                0.44355,                 1.2799,                 1.0435,                0.42952,                 1.2966,             0.00040418,             0.00040418,             0.00040418
                    165,                0.68006,                 0.3432,                 0.9689,                 0.7365,                0.30797,                0.98635,                0.93962,                0.92364,                0.96844,                0.68862,                 1.0084,                0.44189,                 1.2798,                 1.0425,                0.42623,                 1.2992,             0.00039433,             0.00039433,             0.00039433
                    166,                0.68605,                0.34256,                0.96972,                0.74164,                 0.3084,                0.98699,                0.93566,                0.92855,                0.96987,                0.69158,                 1.0024,                0.44285,                 1.2716,                 1.0364,                0.43437,                 1.2894,             0.00038448,             0.00038448,             0.00038448
                    167,                0.68037,                0.34187,                0.96741,                0.73556,                0.31196,                0.98564,                0.94052,                0.92434,                 0.9695,                0.69145,                  1.002,                0.43754,                 1.2701,                  1.037,                0.42803,                 1.2877,             0.00037463,             0.00037463,             0.00037463
                    168,                0.68237,                0.34199,                0.97527,                0.73825,                0.30281,                0.99401,                 0.9538,                0.91902,                0.96966,                0.68917,                 1.0048,                0.43694,                 1.2775,                 1.0382,                0.42155,                  1.297,             0.00036478,             0.00036478,             0.00036478
                    169,                0.68109,                0.34169,                0.97039,                 0.7392,                0.30766,                0.99246,                0.93833,                0.93048,                0.96946,                0.68835,                 1.0058,                0.43838,                 1.2743,                 1.0381,                0.41938,                 1.2956,             0.00035493,             0.00035493,             0.00035493
                    170,                  0.669,                0.33636,                0.96526,                0.72682,                0.30474,                0.98586,                0.94202,                0.92266,                0.96796,                0.68854,                 1.0072,                0.44561,                 1.2749,                 1.0401,                0.42782,                 1.2976,             0.00034507,             0.00034507,             0.00034507
                    171,                0.66918,                0.34041,                0.96523,                0.72735,                0.30606,                0.98436,                0.93522,                0.93478,                0.96909,                0.68993,                 1.0044,                0.44157,                 1.2715,                 1.0379,                0.42428,                 1.2921,             0.00033522,             0.00033522,             0.00033522
                    172,                0.66934,                0.33635,                0.96545,                0.72623,                0.30054,                0.98654,                0.93896,                0.93372,                0.97001,                0.69268,                 1.0045,                0.44059,                 1.2737,                 1.0334,                 0.4188,                 1.2944,             0.00032537,             0.00032537,             0.00032537
                    173,                0.66929,                0.33843,                0.96423,                0.72625,                0.30096,                0.98477,                0.93414,                 0.9348,                 0.9687,                0.68895,                  1.001,                0.43663,                 1.2736,                 1.0342,                0.42402,                  1.295,             0.00031552,             0.00031552,             0.00031552
                    174,                  0.669,                0.33917,                0.96513,                0.72627,                0.30311,                0.98403,                0.93718,                0.92568,                0.96717,                0.69091,                0.99845,                0.43897,                 1.2692,                 1.0318,                0.42142,                 1.2945,             0.00030567,             0.00030567,             0.00030567
                    175,                0.65577,                0.33401,                0.95963,                 0.7094,                0.29747,                0.97939,                0.93841,                0.93031,                0.96738,                0.69159,                0.99744,                0.44083,                 1.2679,                 1.0303,                0.42756,                 1.2884,             0.00029582,             0.00029582,             0.00029582
                    176,                0.65912,                0.33743,                0.96129,                0.71703,                0.30167,                0.98142,                0.93208,                0.93787,                0.96735,                0.69174,                0.99648,                 0.4401,                 1.2699,                 1.0313,                0.43298,                  1.295,             0.00028597,             0.00028597,             0.00028597
                    177,                0.65794,                0.33239,                  0.961,                0.71327,                0.29674,                0.97964,                 0.9393,                0.92941,                0.96574,                0.68949,                0.99873,                0.44131,                  1.274,                 1.0364,                0.44205,                 1.3024,             0.00027612,             0.00027612,             0.00027612
                    178,                0.64089,                0.32519,                0.95988,                0.69035,                0.29059,                0.97863,                 0.9428,                0.92761,                0.96828,                0.69117,                0.99684,                0.43817,                 1.2729,                 1.0324,                0.42174,                 1.2979,             0.00026627,             0.00026627,             0.00026627
                    179,                 0.6519,                0.32777,                0.95803,                0.70622,                0.29432,                0.97793,                0.94504,                0.92446,                0.96853,                0.69511,                 0.9934,                0.43612,                 1.2698,                 1.0305,                 0.4183,                 1.2973,             0.00025642,             0.00025642,             0.00025642
                    180,                0.65577,                 0.3296,                0.95896,                0.71108,                0.28779,                0.97897,                0.93447,                0.93076,                0.96701,                0.69105,                0.99199,                0.43832,                 1.2729,                 1.0291,                0.42787,                 1.3002,             0.00024657,             0.00024657,             0.00024657
                    181,                0.64727,                 0.3267,                0.95498,                0.70211,                0.28945,                 0.9738,                0.94395,                0.92311,                0.96627,                0.69039,                0.99448,                0.44219,                  1.275,                 1.0309,                0.42661,                 1.3063,             0.00023672,             0.00023672,             0.00023672
                    182,                0.62943,                0.32066,                0.94622,                0.68178,                0.28117,                 0.9658,                0.94384,                0.92356,                0.96616,                0.69375,                0.99147,                0.44249,                 1.2749,                  1.025,                0.42631,                 1.3015,             0.00022687,             0.00022687,             0.00022687
                    183,                0.64663,                0.32662,                0.95706,                0.69733,                0.28628,                0.97674,                0.93664,                0.92986,                0.96678,                0.69005,                0.99169,                0.44378,                 1.2754,                 1.0299,                0.43386,                  1.305,             0.00021701,             0.00021701,             0.00021701
                    184,                0.63703,                0.32385,                0.94941,                0.68767,                0.28616,                0.96783,                0.94884,                0.92572,                0.96836,                0.69301,                0.99074,                0.44405,                 1.2736,                 1.0262,                0.42464,                 1.3013,             0.00020716,             0.00020716,             0.00020716
                    185,                0.63093,                0.32512,                0.95275,                0.68144,                0.28954,                0.97197,                0.94601,                0.92188,                0.96901,                  0.694,                0.99011,                0.44559,                 1.2745,                 1.0274,                0.42556,                 1.3034,             0.00019731,             0.00019731,             0.00019731
                    186,                0.62487,                0.32095,                0.95105,                0.67449,                0.28688,                0.97097,                0.94087,                0.92446,                0.96907,                0.69292,                0.99257,                0.44011,                 1.2798,                 1.0289,                0.42212,                 1.3077,             0.00018746,             0.00018746,             0.00018746
                    187,                0.63362,                0.32096,                0.94837,                0.68412,                 0.2809,                0.96617,                0.94823,                0.92041,                0.96779,                0.69387,                0.98898,                0.43873,                  1.276,                  1.026,                0.43083,                 1.3076,             0.00017761,             0.00017761,             0.00017761
                    188,                0.61641,                0.31799,                0.94543,                0.66827,                0.28182,                0.96604,                0.93145,                0.93478,                0.96841,                0.69257,                0.98809,                0.44106,                 1.2732,                 1.0265,                 0.4321,                 1.3057,             0.00016776,             0.00016776,             0.00016776
                    189,                0.62462,                0.31895,                0.94143,                0.67716,                0.28048,                0.95983,                0.94348,                0.92401,                0.96918,                0.69287,                0.98726,                 0.4445,                  1.272,                 1.0236,                0.43211,                 1.3025,             0.00015791,             0.00015791,             0.00015791
                    190,                0.62308,                0.31831,                0.94321,                0.67562,                0.28288,                0.96444,                   0.94,                0.92176,                0.96907,                0.69478,                0.98662,                0.44174,                 1.2741,                  1.024,                0.43355,                 1.3057,             0.00014806,             0.00014806,             0.00014806
                    191,                0.60932,                0.31348,                0.93821,                0.66051,                0.28054,                  0.958,                0.94347,                0.92301,                0.97055,                0.69503,                 0.9869,                0.43853,                 1.2763,                 1.0224,                0.43162,                 1.3065,             0.00013821,             0.00013821,             0.00013821
                    192,                0.58007,                0.28566,                0.92678,                0.60284,                0.21929,                0.93658,                0.93512,                0.92581,                0.96763,                0.68925,                0.99614,                0.44158,                 1.2977,                 1.0324,                0.43634,                 1.3212,             0.00012836,             0.00012836,             0.00012836
                    193,                0.55109,                0.27637,                0.91368,                0.57286,                0.20804,                 0.9241,                0.94868,                0.91422,                0.96706,                0.69074,                0.99382,                0.44275,                  1.291,                 1.0292,                0.43399,                 1.3129,             0.00011851,             0.00011851,             0.00011851
                    194,                0.54205,                0.27166,                0.91091,                0.55957,                0.20301,                  0.921,                0.94747,                 0.9165,                0.96792,                0.69243,                0.98914,                0.44014,                 1.2866,                 1.0258,                  0.435,                 1.3091,             0.00010866,             0.00010866,             0.00010866
                    195,                0.54139,                 0.2728,                0.90571,                0.56443,                0.20573,                0.91697,                 0.9562,                0.90692,                0.96683,                0.69347,                0.98925,                0.43917,                  1.284,                 1.0267,                0.43456,                 1.3096,             9.8806e-05,             9.8806e-05,             9.8806e-05
                    196,                 0.5291,                0.26847,                0.90248,                0.55148,                0.20138,                0.91298,                0.94832,                0.91951,                0.96759,                0.69259,                0.98649,                0.44008,                  1.283,                 1.0216,                 0.4373,                  1.307,             8.8955e-05,             8.8955e-05,             8.8955e-05
                    197,                 0.5292,                0.27079,                0.90434,                0.55405,                0.21037,                 0.9159,                0.94943,                0.92015,                0.96922,                0.69494,                0.98401,                0.44021,                 1.2823,                   1.02,                0.43552,                 1.3077,             7.9104e-05,             7.9104e-05,             7.9104e-05
                    198,                 0.5238,                0.26626,                 0.9044,                0.54599,                0.19798,                0.91483,                0.94274,                0.92491,                0.96727,                0.69485,                0.98276,                0.43941,                 1.2831,                 1.0197,                0.43709,                  1.309,             6.9254e-05,             6.9254e-05,             6.9254e-05
                    199,                 0.5219,                0.26645,                0.89839,                0.54493,                0.19583,                 0.9093,                0.95048,                0.92311,                0.96789,                0.69396,                0.98328,                0.43866,                 1.2843,                   1.02,                0.43337,                 1.3093,             5.9403e-05,             5.9403e-05,             5.9403e-05
                    200,                0.51926,                 0.2649,                0.89734,                0.54009,                0.19666,                0.90619,                0.94664,                0.92401,                 0.9683,                0.69335,                0.98436,                0.43907,                 1.2862,                 1.0199,                0.43775,                 1.3107,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    201,                0.51781,                 0.2642,                0.89874,                0.53957,                0.19707,                0.90837,                0.95552,                0.91502,                0.96936,                0.69534,                0.98209,                0.43981,                 1.2834,                 1.0187,                0.43521,                 1.3086,             3.9701e-05,             3.9701e-05,             3.9701e-05
