                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
68,1.1813,0.58117,1.2559,1.2525,0.56755,1.2761,0.89172,0.8768,0.94627,0.59611,1.2556,0.57884,1.3905,1.2885,0.53591,1.4051,0.0013499,0.0013499,0.0013499
69,1.1742,0.58067,1.2562,1.2356,0.56013,1.2739,0.90217,0.86646,0.94499,0.60595,1.2358,0.576,1.3755,1.2695,0.53514,1.3911,0.00134,0.00134,0.00134
70,1.1673,0.57892,1.2507,1.2414,0.56496,1.2747,0.89028,0.8786,0.94847,0.6078,1.2333,0.57701,1.3717,1.2689,0.53203,1.3911,0.0013301,0.0013301,0.0013301
71,1.1662,0.57672,1.2543,1.2296,0.56467,1.2815,0.8807,0.89286,0.94668,0.60764,1.2339,0.57496,1.3768,1.2736,0.531,1.4113,0.0013203,0.0013203,0.0013203
72,1.1619,0.57472,1.2591,1.2214,0.57225,1.2816,0.88134,0.88503,0.94716,0.60386,1.2234,0.57691,1.3607,1.2603,0.53892,1.3818,0.0013104,0.0013104,0.0013104
73,1.1572,0.5692,1.2456,1.2175,0.56196,1.2674,0.88498,0.90295,0.95464,0.61702,1.2165,0.56454,1.3617,1.2468,0.50774,1.3785,0.0013006,0.0013006,0.0013006
74,1.1388,0.56305,1.2386,1.201,0.55434,1.2603,0.8914,0.89748,0.95105,0.61731,1.215,0.56232,1.3562,1.2385,0.53019,1.3711,0.0012907,0.0012907,0.0012907
75,1.1728,0.57309,1.2607,1.2321,0.56137,1.2798,0.87391,0.89928,0.94756,0.61108,1.218,0.57634,1.3659,1.2545,0.5164,1.3862,0.0012809,0.0012809,0.0012809
76,1.1332,0.56329,1.226,1.1988,0.55546,1.2465,0.89111,0.89052,0.95405,0.61783,1.2112,0.56491,1.3559,1.2401,0.51805,1.369,0.001271,0.001271,0.001271
77,1.1205,0.55722,1.2252,1.1877,0.54785,1.2438,0.89388,0.89838,0.95495,0.61634,1.205,0.56983,1.364,1.2347,0.52732,1.3742,0.0012612,0.0012612,0.0012612
78,1.143,0.55797,1.2382,1.2067,0.53905,1.2611,0.88631,0.88669,0.95129,0.61056,1.2255,0.5657,1.365,1.2595,0.51767,1.3903,0.0012513,0.0012513,0.0012513
79,1.1051,0.53583,1.2146,1.1701,0.51864,1.2382,0.9026,0.88399,0.95161,0.62115,1.199,0.55821,1.3483,1.2322,0.51135,1.3686,0.0012415,0.0012415,0.0012415
80,1.1049,0.54043,1.2142,1.1649,0.52416,1.2327,0.88408,0.90528,0.95147,0.61968,1.2069,0.55956,1.3518,1.2353,0.51963,1.3653,0.0012316,0.0012316,0.0012316
81,1.1015,0.53916,1.2047,1.1666,0.5194,1.2233,0.90765,0.88444,0.9527,0.6203,1.2053,0.55504,1.3532,1.2391,0.5031,1.3687,0.0012218,0.0012218,0.0012218
82,1.115,0.54407,1.2117,1.1797,0.53033,1.2289,0.87395,0.89748,0.9507,0.61998,1.1987,0.55189,1.3471,1.2329,0.51135,1.3652,0.0012119,0.0012119,0.0012119
