                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
127,0.99487,0.48286,1.139,1.0529,0.45613,1.1555,0.91009,0.91935,0.96261,0.65264,1.1101,0.49818,1.2787,1.1426,0.45108,1.2961,0.00076866,0.00076866,0.00076866
128,0.98766,0.47894,1.1223,1.0518,0.44781,1.1391,0.92943,0.9001,0.96504,0.65621,1.1101,0.4988,1.2846,1.145,0.44995,1.2991,0.00075881,0.00075881,0.00075881
129,0.99457,0.47901,1.1395,1.0513,0.44588,1.1539,0.92736,0.91547,0.96699,0.65886,1.107,0.49031,1.2784,1.1447,0.43692,1.2979,0.00074896,0.00074896,0.00074896
130,1.005,0.48403,1.1397,1.0681,0.45182,1.1556,0.91173,0.91954,0.96649,0.65632,1.1124,0.49213,1.2813,1.1423,0.44585,1.296,0.0007391,0.0007391,0.0007391
131,0.99429,0.47881,1.1324,1.053,0.44626,1.1476,0.92494,0.91862,0.96824,0.65438,1.1156,0.49196,1.2915,1.1503,0.44182,1.308,0.00072925,0.00072925,0.00072925
132,0.97747,0.47186,1.1281,1.0365,0.43712,1.1449,0.92373,0.92577,0.96815,0.65867,1.1037,0.48608,1.2751,1.1374,0.43761,1.2913,0.0007194,0.0007194,0.0007194
133,0.98816,0.47197,1.1312,1.0439,0.43918,1.1457,0.93095,0.91727,0.96656,0.66058,1.1001,0.48874,1.2771,1.1371,0.44593,1.29,0.00070955,0.00070955,0.00070955
134,0.98611,0.47579,1.1257,1.0463,0.44751,1.1438,0.92393,0.92291,0.96829,0.66154,1.0975,0.48397,1.277,1.1319,0.44375,1.298,0.0006997,0.0006997,0.0006997
135,0.97349,0.47191,1.1263,1.0357,0.44061,1.1485,0.9352,0.90827,0.96634,0.66452,1.1037,0.48426,1.2819,1.1307,0.43392,1.2982,0.00068985,0.00068985,0.00068985
136,0.96884,0.46995,1.1199,1.0289,0.43771,1.1419,0.92129,0.91817,0.96694,0.65417,1.1083,0.49007,1.2841,1.1411,0.43918,1.3028,0.00068,0.00068,0.00068
137,0.95941,0.46207,1.1103,1.0189,0.42409,1.1305,0.93171,0.91457,0.97041,0.66361,1.0977,0.48074,1.2782,1.1287,0.43018,1.2976,0.00067015,0.00067015,0.00067015
138,0.96218,0.46269,1.1165,1.0214,0.43082,1.1346,0.9233,0.91772,0.96823,0.65731,1.1023,0.48529,1.2793,1.1348,0.44287,1.2944,0.0006603,0.0006603,0.0006603
139,0.95523,0.46271,1.1146,1.0182,0.42778,1.1311,0.932,0.90692,0.96846,0.65959,1.0974,0.48513,1.2783,1.1313,0.43394,1.2923,0.00065045,0.00065045,0.00065045
140,0.96769,0.46401,1.1175,1.0319,0.43437,1.1347,0.91174,0.92941,0.96742,0.66199,1.0954,0.48306,1.2696,1.1239,0.44223,1.286,0.0006406,0.0006406,0.0006406
141,0.93895,0.46289,1.1097,0.99747,0.43281,1.1315,0.92995,0.91547,0.96805,0.66218,1.0905,0.47645,1.2691,1.1255,0.43234,1.2902,0.00063075,0.00063075,0.00063075
142,0.93946,0.45604,1.1083,1.0013,0.41993,1.1302,0.91359,0.93173,0.97009,0.66792,1.0864,0.47619,1.2746,1.1151,0.42751,1.291,0.0006209,0.0006209,0.0006209
143,0.94392,0.45823,1.1058,1.0066,0.42711,1.1261,0.93681,0.90243,0.96741,0.6636,1.084,0.47968,1.2748,1.1145,0.44142,1.2934,0.00061104,0.00061104,0.00061104
144,0.94969,0.45852,1.1078,1.0093,0.42978,1.1268,0.91858,0.92356,0.96824,0.66727,1.0815,0.47987,1.27,1.114,0.43705,1.2887,0.00060119,0.00060119,0.00060119
145,0.95279,0.45718,1.1036,1.0122,0.42629,1.1253,0.91958,0.92131,0.96618,0.66155,1.0896,0.48154,1.2752,1.1206,0.43639,1.3001,0.00059134,0.00059134,0.00059134
146,0.93191,0.45319,1.1007,0.98954,0.42507,1.1234,0.93181,0.92786,0.96943,0.66734,1.0832,0.47207,1.2702,1.1125,0.43285,1.2913,0.00058149,0.00058149,0.00058149
147,0.93451,0.45038,1.0938,0.99593,0.41308,1.1152,0.92273,0.92896,0.97068,0.66593,1.0837,0.47362,1.2724,1.113,0.42926,1.2946,0.00057164,0.00057164,0.00057164
148,0.93681,0.44875,1.0999,0.99088,0.40687,1.1203,0.92478,0.92491,0.96929,0.66506,1.0813,0.47443,1.2682,1.1182,0.42851,1.2911,0.00056179,0.00056179,0.00056179
149,0.92562,0.44833,1.0995,0.98164,0.40784,1.1181,0.93811,0.91333,0.96701,0.66612,1.0762,0.4758,1.2676,1.1091,0.4267,1.2869,0.00055194,0.00055194,0.00055194
150,0.93587,0.45427,1.1042,0.99293,0.42319,1.1258,0.93832,0.90978,0.96802,0.66539,1.0785,0.47379,1.2666,1.1119,0.43221,1.2861,0.00054209,0.00054209,0.00054209
151,0.9058,0.44233,1.0891,0.96323,0.4057,1.1088,0.9266,0.91682,0.96806,0.66578,1.0808,0.47601,1.268,1.1111,0.43078,1.2861,0.00053224,0.00053224,0.00053224
152,0.9151,0.44447,1.0885,0.97478,0.40905,1.108,0.9126,0.9402,0.97039,0.66843,1.0793,0.4765,1.2679,1.1105,0.42505,1.2849,0.00052239,0.00052239,0.00052239
153,0.92496,0.44945,1.0977,0.98354,0.41896,1.1157,0.92395,0.92716,0.96808,0.6695,1.077,0.47524,1.2699,1.1064,0.43243,1.2863,0.00051254,0.00051254,0.00051254
154,0.91515,0.44409,1.0872,0.9789,0.40972,1.107,0.94234,0.91457,0.96865,0.66814,1.0745,0.47112,1.2683,1.1028,0.42949,1.2873,0.00050269,0.00050269,0.00050269
155,0.90621,0.43822,1.0858,0.96612,0.40528,1.1063,0.93845,0.91184,0.96948,0.66675,1.0806,0.47216,1.2787,1.1092,0.43099,1.295,0.00049284,0.00049284,0.00049284
156,0.91039,0.43724,1.0881,0.96666,0.39888,1.1058,0.92912,0.92716,0.96971,0.66948,1.0691,0.47013,1.265,1.0982,0.42176,1.2827,0.00048299,0.00048299,0.00048299
157,0.92307,0.44541,1.0891,0.98078,0.40756,1.1055,0.92473,0.92802,0.9707,0.66885,1.0781,0.46874,1.2696,1.1077,0.42602,1.2866,0.00047313,0.00047313,0.00047313
158,0.89449,0.4319,1.0718,0.95458,0.39046,1.0907,0.94199,0.91232,0.96751,0.6714,1.0745,0.47067,1.2703,1.1021,0.43158,1.2848,0.00046328,0.00046328,0.00046328
159,0.90265,0.43437,1.0808,0.95955,0.39641,1.1003,0.94485,0.89973,0.96885,0.66811,1.0726,0.47163,1.2682,1.1021,0.43658,1.2851,0.00045343,0.00045343,0.00045343
160,0.90285,0.43631,1.0818,0.96425,0.40161,1.1003,0.94079,0.91441,0.97101,0.66929,1.0715,0.46758,1.2677,1.1035,0.41988,1.2845,0.00044358,0.00044358,0.00044358
161,0.87938,0.42719,1.0738,0.9374,0.38236,1.0917,0.92243,0.92626,0.96921,0.66712,1.07,0.47045,1.268,1.1027,0.42754,1.2869,0.00043373,0.00043373,0.00043373
162,0.89557,0.43125,1.0755,0.95599,0.39529,1.0931,0.93491,0.9171,0.97085,0.66923,1.0689,0.46796,1.2645,1.0996,0.42651,1.2827,0.00042388,0.00042388,0.00042388
163,0.89272,0.4304,1.0782,0.94934,0.3888,1.0997,0.94074,0.9136,0.97026,0.66971,1.0683,0.46373,1.2616,1.0976,0.4317,1.2782,0.00041403,0.00041403,0.00041403
164,0.89049,0.42901,1.0764,0.9473,0.3893,1.0957,0.93667,0.93345,0.9724,0.67125,1.0681,0.46263,1.272,1.0963,0.42554,1.2911,0.00040418,0.00040418,0.00040418
165,0.88113,0.42608,1.0657,0.93933,0.38742,1.0851,0.9433,0.92761,0.97078,0.66965,1.0625,0.46501,1.2689,1.0952,0.42726,1.2909,0.00039433,0.00039433,0.00039433
166,0.87851,0.427,1.0639,0.93505,0.38638,1.0822,0.92409,0.9366,0.97038,0.67403,1.0615,0.46597,1.2677,1.0907,0.42686,1.2864,0.00038448,0.00038448,0.00038448
167,0.87478,0.42451,1.0638,0.93562,0.3911,1.0847,0.92577,0.92671,0.96974,0.67484,1.0606,0.46293,1.2624,1.0886,0.4295,1.2829,0.00037463,0.00037463,0.00037463
168,0.87136,0.42405,1.0705,0.93114,0.38371,1.0903,0.92065,0.93525,0.97182,0.67661,1.0595,0.46521,1.262,1.0883,0.42835,1.2825,0.00036478,0.00036478,0.00036478
169,0.88474,0.42896,1.0703,0.94303,0.39604,1.0909,0.95184,0.90737,0.96908,0.6696,1.0606,0.46667,1.2631,1.0921,0.43057,1.2854,0.00035493,0.00035493,0.00035493
170,0.86983,0.42172,1.0633,0.9278,0.38717,1.0822,0.94352,0.91639,0.96896,0.67093,1.0542,0.46735,1.2576,1.0861,0.43308,1.2778,0.00034507,0.00034507,0.00034507
171,0.85928,0.42276,1.0588,0.92093,0.38869,1.0798,0.93329,0.92477,0.97052,0.67369,1.052,0.46395,1.2564,1.0832,0.43295,1.2789,0.00033522,0.00033522,0.00033522
172,0.86575,0.41747,1.0635,0.92557,0.38303,1.0853,0.94199,0.91457,0.9703,0.67502,1.0538,0.46396,1.2609,1.0835,0.42998,1.2831,0.00032537,0.00032537,0.00032537
173,0.86449,0.41981,1.0627,0.92142,0.38817,1.0832,0.93518,0.91727,0.96991,0.6743,1.053,0.463,1.2571,1.0856,0.42789,1.2805,0.00031552,0.00031552,0.00031552
174,0.86204,0.42018,1.0599,0.92088,0.38038,1.0799,0.93191,0.92306,0.96942,0.67353,1.0528,0.46566,1.2581,1.0851,0.43108,1.2812,0.00030567,0.00030567,0.00030567
175,0.8514,0.41679,1.053,0.90962,0.38109,1.0736,0.94104,0.92806,0.9706,0.67422,1.0535,0.46267,1.2599,1.0838,0.42115,1.2812,0.00029582,0.00029582,0.00029582
176,0.85514,0.4193,1.0576,0.91679,0.38689,1.0792,0.94041,0.91727,0.97065,0.67468,1.0536,0.46356,1.2611,1.0853,0.42274,1.2827,0.00028597,0.00028597,0.00028597
177,0.85489,0.41373,1.0545,0.9183,0.37721,1.0754,0.92936,0.92221,0.96923,0.67456,1.0508,0.46325,1.2581,1.0811,0.43072,1.2789,0.00027612,0.00027612,0.00027612
178,0.84282,0.40779,1.0574,0.89726,0.36691,1.0754,0.93302,0.91996,0.97047,0.67663,1.0499,0.46453,1.2555,1.0785,0.42995,1.2729,0.00026627,0.00026627,0.00026627
179,0.8469,0.41054,1.051,0.9094,0.37183,1.0718,0.93434,0.9214,0.97147,0.67826,1.0496,0.46269,1.2526,1.0782,0.42758,1.2708,0.00025642,0.00025642,0.00025642
180,0.85222,0.4114,1.0514,0.91099,0.37038,1.0704,0.93671,0.91906,0.97095,0.67588,1.0464,0.46253,1.257,1.074,0.42677,1.2758,0.00024657,0.00024657,0.00024657
181,0.84863,0.40919,1.0494,0.90888,0.3691,1.0691,0.93937,0.91502,0.97141,0.6785,1.0492,0.4632,1.2596,1.0755,0.42518,1.2781,0.00023672,0.00023672,0.00023672
182,0.8248,0.40255,1.0387,0.88091,0.36119,1.059,0.93632,0.92561,0.97045,0.6756,1.044,0.46003,1.2561,1.074,0.42954,1.2755,0.00022687,0.00022687,0.00022687
183,0.85109,0.41281,1.0532,0.90821,0.36708,1.0738,0.93755,0.91951,0.96956,0.67756,1.0413,0.46023,1.2568,1.07,0.43227,1.2752,0.00021701,0.00021701,0.00021701
184,0.83813,0.409,1.0438,0.89498,0.37056,1.0622,0.93188,0.92269,0.96929,0.67696,1.0428,0.45965,1.2555,1.0719,0.43021,1.2729,0.00020716,0.00020716,0.00020716
185,0.82823,0.40767,1.0471,0.88452,0.36803,1.0657,0.92866,0.93062,0.97025,0.67736,1.0446,0.45811,1.2583,1.0724,0.42693,1.2746,0.00019731,0.00019731,0.00019731
186,0.82362,0.40568,1.0461,0.87651,0.37108,1.064,0.93652,0.92446,0.97109,0.67906,1.0458,0.46033,1.262,1.0729,0.42818,1.2771,0.00018746,0.00018746,0.00018746
187,0.83457,0.40453,1.0444,0.88723,0.36546,1.0619,0.94214,0.91519,0.96993,0.67877,1.045,0.45784,1.2588,1.0711,0.42818,1.2745,0.00017761,0.00017761,0.00017761
188,0.8216,0.40322,1.0428,0.88059,0.36093,1.0637,0.94586,0.91133,0.96973,0.67828,1.0428,0.45868,1.2576,1.0702,0.43153,1.273,0.00016776,0.00016776,0.00016776
189,0.82826,0.4032,1.037,0.88463,0.36958,1.0555,0.93486,0.92041,0.96917,0.67652,1.0392,0.45686,1.2562,1.0685,0.42962,1.2714,0.00015791,0.00015791,0.00015791
190,0.82932,0.40235,1.0403,0.886,0.36393,1.0595,0.92678,0.92766,0.96976,0.67795,1.0414,0.45482,1.259,1.0689,0.42855,1.2735,0.00014806,0.00014806,0.00014806
191,0.80987,0.39561,1.0338,0.86625,0.36034,1.0534,0.94188,0.91084,0.96993,0.6806,1.0374,0.45439,1.2564,1.0658,0.42698,1.2714,0.00013821,0.00013821,0.00013821
192,0.77064,0.36841,1.0261,0.8019,0.28983,1.0384,0.93131,0.92669,0.96921,0.67332,1.0472,0.46235,1.2714,1.0803,0.4335,1.2906,0.00012836,0.00012836,0.00012836
193,0.75275,0.35536,1.0158,0.78447,0.27827,1.0293,0.92593,0.92581,0.96899,0.67113,1.0482,0.46582,1.2693,1.0839,0.437,1.2905,0.00011851,0.00011851,0.00011851
194,0.7413,0.35253,1.0115,0.76979,0.27812,1.025,0.93824,0.91502,0.97077,0.67474,1.0447,0.46484,1.2652,1.0782,0.43852,1.2877,0.00010866,0.00010866,0.00010866
195,0.7385,0.35294,1.0033,0.76991,0.27939,1.0167,0.9432,0.91277,0.96992,0.67683,1.0428,0.46422,1.2671,1.0761,0.43278,1.2879,9.88E-05,9.88E-05,9.88E-05
196,0.73456,0.34841,1.0055,0.76435,0.27172,1.0171,0.93125,0.93255,0.97079,0.67679,1.0421,0.46133,1.2672,1.0759,0.43154,1.2866,8.90E-05,8.90E-05,8.90E-05
197,0.72816,0.34641,1.0009,0.76068,0.27512,1.0148,0.93439,0.92851,0.97048,0.67599,1.0396,0.46066,1.2652,1.0729,0.43694,1.285,7.91E-05,7.91E-05,7.91E-05
198,0.72499,0.34638,1.0024,0.75479,0.27323,1.0156,0.93647,0.92127,0.96944,0.67682,1.0388,0.45948,1.2671,1.0743,0.43486,1.2874,6.93E-05,6.93E-05,6.93E-05
199,0.72806,0.34712,1.0002,0.75498,0.27138,1.0119,0.93237,0.9321,0.96925,0.6751,1.0383,0.46041,1.2655,1.0743,0.43199,1.2867,5.94E-05,5.94E-05,5.94E-05
200,0.72446,0.34633,0.9966,0.75213,0.26788,1.0082,0.92871,0.92986,0.96893,0.67761,1.0393,0.45939,1.2645,1.0729,0.43667,1.2859,4.96E-05,4.96E-05,4.96E-05
201,0.71722,0.34472,0.99418,0.748,0.26744,1.0075,0.93182,0.9321,0.97013,0.67779,1.0378,0.4595,1.2624,1.0723,0.43324,1.2854,3.97E-05,3.97E-05,3.97E-05
